p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,80,80,500,120,3.8872545,997.5016384124756
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,8,20,500,120,3.9092135,1020.4984209537506
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,80,80,500,120,3.8374915,1042.5107464790344
 , , ,8,80,256,500,120,1.5742555,1056.515382051468
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,32,8,500,120,7.2801735,1090.3862788677216
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,80,64,500,120,5.0406960000000005,1118.7455785274506
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,8,128,500,120,2.4002345,1136.4655299186709
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,20,500,120,3.290344,1155.070478439331
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,256,500,120,2.774547,1173.281538248062
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,50,500,120,2.9125885,1192.493975400925
 , , ,20,100,64,500,120,2.5136065,1210.6380505561829
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,32,128,64,500,120,3.671516,1233.3536958694458
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,20,4,500,120,16.20995,1293.374133825302
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,128,500,120,2.4632625,1311.9665265083313
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,128,500,120,3.743424,1334.617948055267
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,20,500,120,3.4897644999999997,1355.7140367031095
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,100,64,500,120,4.500090999999999,1379.3582096099854
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,32,500,120,3.4169365000000003,1401.466421127319
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,50,64,500,120,3.6255665,1424.1861522197723
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,20,100,500,120,2.4116045,1443.2137887477877
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,64,4,500,120,8.80351,1480.2418630123138
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,4,16,500,120,5.5647035,1507.425716638565
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,100,16,500,120,8.023946500000001,1544.2935390472412
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,20,500,120,3.867535,1567.3100202083588
 , , ,50,32,256,500,120,1.477048,1580.9615712165833
 , , ,8,64,8,500,120,3.5343665,1600.602694272995
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,4,20,500,120,5.4390415,1629.7137377262115
 , , ,20,128,8,500,120,4.1024265,1652.5813806056976
 , , ,100,4,20,500,120,3.295764,1673.4136307239532
 , , ,80,2048,100,500,120,1.8986715,1688.3293459415436
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,100,500,120,2.9937575,1707.4217755794523
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,50,64,500,120,4.7489159999999995,1734.1619577407837
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,16,4,500,120,11.11945,1779.5336410999298
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,32,500,120,5.2402605,1807.5742299556732
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,20,80,500,120,2.8281020000000003,1826.330085992813
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,128,128,500,120,2.7012505,1845.785477399826
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,4,500,120,14.7764615,1902.3694541454315
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,8,500,120,7.6021585,1936.401026725769
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,64,20,500,120,4.837121,1963.501746892929
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,4,500,120,3.1857825,1983.557472705841
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,8,256,500,120,2.1625215,2000.7742385864256
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,50,100,500,120,2.9192964999999997,2019.9134578704832
 , , ,100,50,256,500,120,1.493677,2034.450323820114
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,128,500,120,2.7091165000000004,2054.137814760208
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,20,4,20,500,120,4.3114845,2079.0017325878143
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,50,500,120,5.7120255,2108.234092473984
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,128,500,120,1.674285,2122.1774175167084
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,16,16,500,120,3.8941,2144.5977852344513
