input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
1000000,96,100, , ,128,128,20,compact,cores,0.97034,3092.6716935634613
1000000,256,400, , ,4,8,64,scatter,cores,1.015185,3112.2027554512024
1000000,256,640, , ,96,256,100,compact,cores,1.18268,3133.084141969681
1000000,128,200, , ,8,96,10,none,cores,1.050655,3153.3908092975616
1000000,48,100, , ,2,128,10,compact,cores,0.9343049999999999,3173.078004360199
1000000,128,1600, , ,16,64,80,explicit,cores,1.220825,3193.8108084201813
1000000,16,100,#pragma clang loop unrolling full, ,128,64,64,compact,cores,1.653125,3215.387164592743
1000000,16,400,#pragma clang loop unrolling full, ,2,16,160,compact,cores,1.67106,3237.31902551651
1000000,32,1600,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,200,explicit,threads,0.94167,3256.962621450424
1000000,192,200,#pragma clang loop unrolling full, ,128,256,100,compact,cores,0.9794700000000001,3276.515149116516
1000000,64,800,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,40,compact,cores,1.01088,3295.683583021164
1000000,32,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,20,disabled,cores,0.9191450000000001,3315.0469365119934
1000000,256,100, , ,4,4,100,scatter,sockets,0.9964,3334.17743062973
1000000,256,100, , ,2,32,40,compact,sockets,0.9854350000000001,3353.7438611984253
1000000,32,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,16,10,explicit,cores,0.917705,3373.33097243309
1000000,192,100, , ,4,16,200,disabled,sockets,0.985235,3392.6899495124817
1000000,32,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,2,10,explicit,cores,0.953415,3412.5632441043854
1000000,8,200,#pragma clang loop unrolling full, ,64,2,10,compact,cores,3.2833550000000002,3438.994773864746
1000000,48,1000,#pragma clang loop unrolling full, ,32,4,10,explicit,threads,1.0679699999999999,3459.31068277359
1000000,48,400, ,#pragma omp parallel for,128,256,64,compact,sockets,0.95795,3479.102271795273
1000000,48,800, ,#pragma omp parallel for,256,256,64,balanced,sockets,0.9935449999999999,3499.6386477947235
1000000,192,100,#pragma clang loop unrolling full, ,2,256,200,balanced,cores,0.985605,3520.050835609436
1000000,256,800, , ,2,2,40,compact,sockets,1.15111,3539.714772939682
1000000,32,100, , ,256,128,10,explicit,sockets,1.032445,3559.2190277576447
1000000,64,2000,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,20,compact,cores,1.146535,3579.1187267303467
1000000,48,100, , ,32,8,200,none,threads,0.9480850000000001,3598.890702486038
1000000,64,100, ,#pragma omp parallel for,64,2,200,disabled,sockets,0.9626,3618.9790143966675
1000000,96,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,200,disabled,sockets,0.980935,3638.810104370117
1000000,96,400,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,128,explicit,sockets,1.0506,3658.675686120987
1000000,96,800,#pragma clang loop unrolling full,#pragma omp parallel for,256,64,100,explicit,sockets,1.1181549999999998,3678.916424036026
1000000,192,200,#pragma clang loop unrolling full, ,256,96,40,compact,sockets,1.002615,3698.4102435112
1000000,96,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,96,100,disabled,sockets,0.96231,3718.134284257889
1000000,96,640,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,128,explicit,sockets,1.056865,3738.018627643585
1000000,128,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,80,disabled,sockets,0.977135,3757.8227076530457
1000000,128,400,#pragma clang loop unrolling full,#pragma omp parallel for,16,16,200,explicit,sockets,1.039635,3778.026822566986
1000000,48,640,#pragma clang loop unrolling full, ,2,4,100,explicit,cores,0.981665,3797.426577568054
1000000,128,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,40,disabled,sockets,0.96854,3816.9783730506897
1000000,128,400,#pragma clang loop unrolling full,#pragma omp parallel for,16,32,80,explicit,sockets,1.023405,3837.08713054657
1000000,192,200, ,#pragma omp parallel for,16,256,10,disabled,threads,1.025335,3857.5431451797485
1000000,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,100,explicit,cores,1.259635,3878.7707574367523
1000000,192,640, ,#pragma omp parallel for,2,32,64,explicit,cores,1.16948,3900.4381930828094
1000000,16,100,#pragma clang loop unrolling full, ,2,32,40,compact,cores,1.666225,3922.619302034378
1000000,192,200, ,#pragma omp parallel for,256,4,10,disabled,cores,1.010005,3943.2988793849945
1000000,192,400,#pragma clang loop unrolling full, ,64,64,128,compact,sockets,1.040445,3963.4866671562195
1000000,16,1280,#pragma clang loop unrolling full, ,2,256,200,scatter,cores,1.3923649999999999,3984.6707413196564
1000000,16,640,#pragma clang loop unrolling full, ,128,96,80,explicit,cores,1.2707549999999999,4005.3866477012634
1000000,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,200,explicit,cores,1.2622499999999999,4027.162398815155
1000000,48,640, , ,16,4,200,compact,cores,1.002905,4047.635954618454
1000000,192,400,#pragma clang loop unrolling full, ,256,64,128,compact,sockets,1.087895,4068.234127521515
