input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
100000,2,400,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,128,balanced,sockets,0.9616750000000001,929.1102344989777
100000,32,1600, , ,32,128,100,explicit,threads,0.09834000000000001,942.3303503990173
100000,8,200,#pragma clang loop unrolling full, ,256,8,100,scatter,sockets,0.249045,955.7303156852722
100000,96,1280,#pragma clang loop unrolling full,#pragma omp parallel for,16,64,20,none,threads,0.20667000000000002,969.8222458362579
100000,4,400, , ,2,32,200,compact,threads,0.58402,984.2582032680511
100000,32,1280,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,40,none,sockets,0.116925,997.7264456748962
100000,64,400, ,#pragma omp parallel for,8,32,80,disabled,cores,0.14204,1011.3701314926147
100000,48,1600, ,#pragma omp parallel for,4,4,80,explicit,cores,0.17087000000000002,1024.922654390335
100000,2,200,#pragma clang loop unrolling full, ,64,96,128,scatter,sockets,0.987555,1040.7262725830078
100000,8,2000, ,#pragma omp parallel for,2,256,160,balanced,sockets,0.27676999999999996,1054.5147922039032
100000,4,640,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,40,scatter,cores,0.50083,1069.0747482776642
100000,16,800, ,#pragma omp parallel for,256,2,80,disabled,sockets,0.14883000000000002,1082.6626844406128
100000,16,2000, , ,128,16,80,compact,sockets,0.17548,1095.8470118045807
100000,96,1000, , ,8,4,128,scatter,threads,0.186825,1109.4342691898346
100000,64,200,#pragma clang loop unrolling full, ,128,32,10,compact,threads,0.12057000000000001,1122.4662737846375
100000,192,800, ,#pragma omp parallel for,64,128,128,none,threads,0.225995,1136.3145596981049
100000,128,400,#pragma clang loop unrolling full, ,16,128,80,explicit,threads,0.16141,1149.7984902858734
100000,4,1000,#pragma clang loop unrolling full, ,32,8,10,balanced,threads,0.488925,1163.926362991333
100000,48,100, ,#pragma omp parallel for,16,32,200,compact,threads,0.103625,1177.3178985118866
100000,4,800,#pragma clang loop unrolling full,#pragma omp parallel for,2,96,20,balanced,threads,0.48513,1191.8662078380585
100000,192,800, , ,96,256,200,disabled,cores,0.20833000000000002,1205.2456982135773
100000,32,100, , ,4,256,200,scatter,sockets,0.096965,1218.4702348709106
100000,2,400, , ,8,256,200,balanced,cores,0.967715,1234.0424091815948
100000,32,1000,#pragma clang loop unrolling full,#pragma omp parallel for,2,16,20,none,cores,0.115445,1247.434755563736
100000,2,200,#pragma clang loop unrolling full, ,16,32,64,explicit,threads,0.98629,1263.3143770694733
100000,192,400,#pragma clang loop unrolling full,#pragma omp parallel for,2,8,40,scatter,threads,0.18402,1276.9743747711182
100000,48,2000, ,#pragma omp parallel for,8,64,160,compact,sockets,0.17869000000000002,1290.6504459381104
100000,8,400,#pragma clang loop unrolling full, ,32,96,100,scatter,cores,0.253205,1304.2512831687927
100000,96,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,10,none,cores,0.11760000000000001,1317.9465548992157
100000,8,1280,#pragma clang loop unrolling full, ,96,128,100,balanced,cores,0.25623,1331.394564628601
100000,128,200, ,#pragma omp parallel for,2,128,160,compact,cores,0.1239,1344.8784337043762
100000,128,800,#pragma clang loop unrolling full, ,256,32,40,disabled,cores,0.149305,1358.2185349464417
100000,256,2000,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,100,compact,sockets,0.43049,1372.730482339859
100000,256,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,32,64,compact,cores,0.130805,1386.378556728363
100000,128,100, , ,96,8,80,none,sockets,0.1499,1399.9625358581543
100000,8,800,#pragma clang loop unrolling full, ,4,4,200,scatter,cores,0.25595999999999997,1416.5382435321808
