p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,32,32,2000,7.672098,1819.8383076190948
#pragma clang loop(i1) pack array(A) allocate(malloc), ,100,2048,16,2000,6.5450815,1853.358472108841
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,8,20,2000,7.652349,1887.330985069275
 , ,4,100,128,2000,7.545035,1920.881975889206
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,50,2000,7.575412,1954.690135002136
 , ,16,4,64,2000,7.573573,1988.558044910431
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,128,2000,7.5826015,2023.6909515857697
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,20,128,2000,7.568051,2057.6314566135406
#pragma clang loop(i1) pack array(A) allocate(malloc), ,20,16,80,2000,7.562646,2091.399209260941
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,64,64,2000,7.590413,2126.762319803238
 , ,100,50,50,2000,7.603774,2160.6696124076843
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,4,2000,7.577909999999999,2194.6875047683716
 , ,4,100,100,2000,7.5613335,2228.727552175522
 , ,80,80,100,2000,7.568379,2262.60651421547
#pragma clang loop(i1) pack array(A) allocate(malloc), ,20,32,8,2000,7.630338,2296.812212228775
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,100,2000,7.268399,2333.6425065994263
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,32,32,2000,7.656475,2367.6347987651825
 , ,50,64,20,2000,7.632187,2401.4708704948425
#pragma clang loop(i1) pack array(A) allocate(malloc), ,20,8,32,2000,7.6436405,2435.1589572429657
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,64,2000,7.172746,2470.210655927658
 , ,50,32,32,2000,7.6390955,2504.471166372299
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,128,4,2000,7.640565499999999,2538.571474790573
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,4,100,2000,7.5826785,2572.2471623420715
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,80,50,2000,7.550035,2606.5714631080627
 , ,32,16,256,2000,7.5811115,2641.223470211029
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,64,2000,7.580326,2675.1980364322662
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,100,80,2000,7.5559045,2709.084640264511
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,8,50,2000,7.570834,2744.8433504104614
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,100,16,2000,7.6179715,2779.04967212677
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,128,2000,7.315582,2814.7330672740936
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,128,256,2000,7.570912,2850.631735563278
