p1,p2,p3,p4,p5,t0,objective,elapsed_sec
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,180,0.004477870732534,7135.196429729462
 , ,100,4,4,500,0.0914691344978922,7135.21329498291
 , ,128,4,16,2800,16.00183019980925,7135.226415157318
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,256,180,0.0044778461838711,7572.238613367081
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,500,0.0914691321550858,7572.255040407181
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,2048,128,2800,13.166410839534665,7572.268441200256
#pragma clang loop(j2) pack array(path) allocate(malloc), ,4,8,4,180,0.0044778709857833,8011.693047523499
 , ,128,128,4,500,0.0914691648510721,8011.718381404877
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,128,2800,13.19606372594668,8011.73228931427
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,4,180,0.0044778709886569,8446.437552690506
 , ,128,16,256,500,0.0914687936556552,8446.45508646965
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,256,2800,17.730558024073765,8446.472362995148
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,2048,4,180,0.004477870735804,8879.808557510376
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,2048,100,500,0.0920014556117571,8879.826025724411
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,128,2800,15.898505957534152,8879.840418338776
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,100,180,0.0044778513303066,9313.599670410156
 , ,96,128,4,500,0.0914691635626842,9313.617468833923
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,50,2800,0.0,9313.632471561432
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,128,180,0.0044778486224266,9748.946145772934
 , ,128,100,16,500,0.0914690921088259,9748.96552991867
 , ,128,128,4,2800,16.83783492682047,9748.98145222664
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,256,180,0.004477846167698,10185.981272697449
 , ,128,8,100,500,0.0914688601317175,10186.000227451324
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,80,2800,15.815462669226813,10186.017510652542
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,4,128,180,0.0044778488863538,10640.97463965416
 , ,128,4,8,500,0.0914691004222963,10640.99350619316
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,256,2800,17.680569198398885,10641.009478330612
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,8,256,180,0.0044778463934586,11092.425380945206
 , ,128,4,50,500,0.0914689613426155,11092.452851295471
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,256,2800,17.81983711946195,11092.476900815964
 , ,4,4,8,180,0.0044778685523069,11568.268597364426
 , ,8,4,4,500,0.0914691292298094,11568.30226445198
#pragma clang loop(j2) pack array(path) allocate(malloc), ,100,8,4,2800,18.737882480532996,11568.318978071213
#pragma clang loop(j2) pack array(path) allocate(malloc), ,4,2048,256,180,0.0044778461790722,12002.807277441025
 , ,4,100,4,500,0.0914691549804903,12002.836238384249
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,256,2800,17.74603685127561,12002.85503935814
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,100,180,0.0044778513223897,12439.15397143364
 , ,4,100,8,500,0.0914691202624913,12439.177640914915
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,4,2800,17.68378518287632,12439.195279359818
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,180,0.0044778464159016,12875.793862819672
 , ,4,32,16,500,0.0914690723424919,12875.815662384031
 , ,128,2048,64,2800,8.17197048197305,12875.833542108536
