p1,p2,p3,p4,p5,t0,objective,elapsed_sec
 , ,128,2048,8,400,0.0474328417756471,1174.490947008133
 , ,16,2048,8,2000,6.472918395340525,1174.5080726146698
#pragma clang loop(i1) pack array(A) allocate(malloc), ,96,4,16,120,0.0012983485428247,1216.2223105430603
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,4,20,400,0.0549466602926806,1216.2410974502563
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,4,2000,7.74772413964252,1216.2571668624878
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,256,120,0.0012745949787268,1243.6331667900083
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,400,0.0467823572858126,1243.650557756424
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,16,32,2000,7.718103075859514,1243.668751001358
 , ,4,2048,4,120,0.0011079472430473,1292.2303886413574
 , ,16,2048,4,400,0.046818229658882,1292.2479395866394
#pragma clang loop(i1) pack array(A) allocate(malloc), ,96,4,256,2000,7.539705776723867,1292.2656445503235
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,2048,4,120,0.0011079183036877,1331.3808975219729
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,4,400,0.0467339767049746,1331.3986864089966
 , ,128,32,20,2000,7.713730934849752,1331.4174790382383
 , ,80,4,256,120,0.0014296061701402,1362.9184021949768
 , ,96,4,256,400,0.0552018383259494,1362.9384243488312
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,128,2000,7.200112237854007,1362.9565119743347
#pragma clang loop(i1) pack array(A) allocate(malloc), ,96,2048,4,120,0.0011079193155933,1410.581060886383
 , ,96,2048,4,400,0.0471357804510217,1410.600316286087
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,8,4,2000,7.50870235809671,1410.62184882164
