input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
10000000,2,200, ,#pragma omp parallel for,256,64,threads,disabled,21.56976,5403.172131061554
10000000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,threads,disabled,21.597065,5481.578683137894
10000000,4,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,threads,explicit,21.636615,5559.75568985939
10000000,4,40, , ,2,32,sockets,balanced,21.669874999999998,5637.453397512436
10000000,5,20,#pragma clang loop unrolling full,#pragma omp parallel for,128,16,sockets,disabled,21.80456,5716.073538303375
10000000,8,200, , ,64,128,cores,compact,21.581585,5793.520647525787
10000000,2,100,#pragma clang loop unrolling full, ,128,256,threads,none,21.59658,5871.008844137192
10000000,4,40, ,#pragma omp parallel for,4,256,sockets,explicit,21.632875,5949.052914619446
10000000,2,128, ,#pragma omp parallel for,256,32,sockets,scatter,21.48115,6027.135578393936
10000000,4,20,#pragma clang loop unrolling full, ,96,16,sockets,scatter,21.801775,6105.220678806305
10000000,5,160, ,#pragma omp parallel for,64,32,cores,balanced,21.606425,6183.800520181656
10000000,6,128,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,threads,compact,21.672695,6262.587911367416
10000000,6,160,#pragma clang loop unrolling full, ,2,64,threads,explicit,21.561645,6339.99920463562
10000000,7,64,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,cores,none,21.76824,6418.627128839493
10000000,3,128, ,#pragma omp parallel for,96,2,sockets,compact,21.584004999999998,6496.98180603981
10000000,7,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,cores,disabled,21.636670000000002,6575.740504026413
10000000,5,64, , ,96,8,threads,scatter,21.606075,6653.278253793716
10000000,3,64, , ,16,64,cores,none,21.63421,6730.864280462265
10000000,4,10, ,#pragma omp parallel for,8,2,threads,scatter,22.00815,6810.047625541687
10000000,4,40,#pragma clang loop unrolling full, ,64,16,sockets,balanced,21.73706,6888.006823539734
10000000,2,80,#pragma clang loop unrolling full, ,4,16,cores,none,21.650005,6965.625237464905
10000000,7,10, , ,2,8,threads,scatter,22.081105,7044.517997741699
10000000,7,40, , ,8,32,cores,scatter,21.688215,7122.267988204956
10000000,4,160,#pragma clang loop unrolling full, ,4,128,cores,balanced,21.696559999999998,7200.07629942894
10000000,8,160,#pragma clang loop unrolling full, ,128,256,cores,scatter,21.581445000000002,7277.562973737717
10000000,6,20,#pragma clang loop unrolling full, ,16,8,sockets,compact,21.85705,7355.8098731040955
10000000,7,128,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,cores,scatter,21.63521,7434.538146495819
10000000,3,160,#pragma clang loop unrolling full, ,128,256,sockets,compact,21.603365,7512.032270431519
10000000,5,20,#pragma clang loop unrolling full,#pragma omp parallel for,32,32,sockets,none,21.792585000000003,7590.636257648468
10000000,6,10,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,threads,scatter,22.086765,7670.120161294937
10000000,8,128,#pragma clang loop unrolling full,#pragma omp parallel for,2,8,sockets,compact,21.65975,7748.956619501114
10000000,8,20,#pragma clang loop unrolling full, ,2,4,threads,explicit,21.868135000000002,7827.268214464188
10000000,6,80, ,#pragma omp parallel for,32,128,cores,explicit,21.662035,7971.4501214027405
10000000,6,10,#pragma clang loop unrolling full, ,256,2,cores,none,22.008499999999998,8064.334189176559
10000000,2,200, , ,256,96,threads,scatter,21.603299999999997,8159.261163234711
10000000,3,200, ,#pragma omp parallel for,256,128,sockets,none,21.545254999999997,8252.309428215027
10000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,cores,balanced,21.563385,8343.906103849411
10000000,2,200,#pragma clang loop unrolling full, ,128,128,sockets,disabled,21.474420000000002,8436.046516895294
10000000,2,200, ,#pragma omp parallel for,2,256,sockets,disabled,21.58339,8531.578059196472
10000000,3,200, ,#pragma omp parallel for,256,128,sockets,balanced,21.505865,8627.641172409058
10000000,2,200, , ,32,256,threads,none,21.50571,8727.830443620682
10000000,2,200, ,#pragma omp parallel for,4,128,threads,explicit,21.559005,8820.50459265709
10000000,2,128, , ,256,256,sockets,scatter,21.586695,8916.389474868774
