input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
500000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,threads,disabled,1.0720049999999999,1144.142310142517
500000,4,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,threads,explicit,1.069485,1160.611707687378
500000,4,40, , ,2,32,sockets,balanced,1.076505,1176.4696888923645
500000,5,20,#pragma clang loop unrolling full,#pragma omp parallel for,128,16,sockets,disabled,1.084225,1192.8393411636353
500000,8,200, , ,64,128,cores,compact,1.09064,1208.726772069931
500000,2,100,#pragma clang loop unrolling full, ,128,256,threads,none,1.07064,1224.6143991947174
500000,4,40, ,#pragma omp parallel for,4,256,sockets,explicit,1.0754100000000002,1240.9661750793457
500000,2,128, ,#pragma omp parallel for,256,32,sockets,scatter,1.06821,1257.6670625209808
500000,4,20,#pragma clang loop unrolling full, ,96,16,sockets,scatter,1.0792950000000001,1273.5540845394135
500000,5,160, ,#pragma omp parallel for,64,32,cores,balanced,1.074895,1290.499008178711
500000,6,128,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,threads,compact,1.079105,1307.4924795627594
500000,6,160,#pragma clang loop unrolling full, ,2,64,threads,explicit,1.0782850000000002,1323.3106970787048
500000,7,64,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,cores,none,1.10432,1339.9066970348358
500000,3,128, ,#pragma omp parallel for,96,2,sockets,compact,1.06884,1356.752879858017
500000,7,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,cores,disabled,1.0803099999999999,1373.7837138175964
500000,5,64, , ,96,8,threads,scatter,1.08043,1389.6278102397919
500000,3,64, , ,16,64,cores,none,1.07263,1405.441076040268
500000,4,10, ,#pragma omp parallel for,8,2,threads,scatter,1.09329,1421.8411192893982
500000,4,40,#pragma clang loop unrolling full, ,64,16,sockets,balanced,1.074095,1437.7604842185974
500000,2,80,#pragma clang loop unrolling full, ,4,16,cores,none,1.073445,1453.6154882907867
500000,7,10, , ,2,8,threads,scatter,1.1069300000000002,1469.5381171703339
500000,7,40, , ,8,32,cores,scatter,1.092685,1485.4424602985382
500000,4,160,#pragma clang loop unrolling full, ,4,128,cores,balanced,1.0707849999999999,1501.2802987098694
500000,8,160,#pragma clang loop unrolling full, ,128,256,cores,scatter,1.10529,1517.2791230678558
500000,6,20,#pragma clang loop unrolling full, ,16,8,sockets,compact,1.08778,1533.1323113441467
500000,7,128,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,cores,scatter,1.096285,1550.1900794506073
500000,3,160,#pragma clang loop unrolling full, ,128,256,sockets,compact,1.081625,1566.0529327392578
