p1,p2,p3,p4,p5,t0,objective,elapsed_sec
 , ,4,2048,80,2000,7.36150358271783,6334.592109680176
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,4,120,0.0011079228503926,6742.080911397934
#pragma clang loop(i1) pack array(A) allocate(malloc), ,8,2048,4,400,0.0467803549302344,6742.09694480896
 , ,4,2048,128,2000,7.364408411892612,6742.112723350525
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,120,0.0011079433808941,7053.417900085449
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,4,400,0.0546597342575416,7053.435769557953
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,4,2000,7.762203452525845,7053.453437805176
#pragma clang loop(i1) pack array(A) allocate(malloc), ,8,2048,4,120,0.0011079224534149,7435.986518859863
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,400,0.046901659983881,7436.006471633911
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,2000,6.270006920529779,7436.026666164398
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,2048,4,120,0.0011079220436166,7750.159509420395
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,8,400,0.0469220574853139,7750.182241201401
#pragma clang loop(i1) pack array(A) allocate(malloc), ,32,32,8,2000,7.507394457717834,7750.200208425522
#pragma clang loop(i1) pack array(A) allocate(malloc), ,20,2048,8,120,0.0011257753814538,8083.867054462433
#pragma clang loop(i1) pack array(A) allocate(malloc), ,8,64,4,400,0.05523879629031,8083.887555122376
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,16,2000,6.759907863088873,8083.904253005981
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,4,120,0.0011079398460956,8444.523271799088
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,4,400,0.0564676541115423,8444.548264980316
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,16,2000,6.47786049456879,8444.569541931152
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,4,32,120,0.0013330723746729,8740.658866643906
 , ,128,64,8,400,0.0552947930176251,8740.677217245102
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,50,4,2000,7.812637264914,8740.696111440659
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,4,120,0.0011079656604904,9071.04374074936
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,16,400,0.0475878821110972,9071.062487602234
 , ,96,64,128,2000,7.503293766331396,9071.08178281784
