p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,80,80,100,40,0.0099395,409.05773305892944
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,8,20,100,40,0.014359,419.7898957729339
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,80,80,100,40,0.0101295,428.75829696655273
 , , ,8,80,256,100,40,0.0058975,438.512481212616
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,32,8,100,40,0.0348109999999999,448.9222400188446
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,80,64,100,40,0.011768,458.8390197753906
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,8,128,100,40,0.0106675,469.05379009246826
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,20,100,40,0.006948,477.98308205604553
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,256,100,40,0.013074,487.7855923175812
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,50,100,40,0.0064344999999999,497.2055821418762
 , , ,20,100,64,100,40,0.0057185,506.06538939476013
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,32,128,64,100,40,0.0135039999999999,516.277455329895
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,20,4,100,40,0.080573,527.4053671360016
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,128,100,40,0.009963,537.0253653526306
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,128,100,40,0.0230695,546.8369741439819
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,20,100,40,0.0125725,557.7499644756317
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,100,64,100,40,0.0098885,566.8211269378662
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,32,100,40,0.019781,577.570241689682
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,50,64,100,40,0.009985,586.9333646297455
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,20,100,100,40,0.0104735,596.4021692276001
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,64,4,100,40,0.0237575,606.2969868183136
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,4,16,100,40,0.0275675,616.3810575008392
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,100,16,100,40,0.0303145,626.6550517082214
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,20,100,40,0.0075055,635.569641828537
 , , ,50,32,256,100,40,0.005848,644.5860559940338
 , , ,8,64,8,100,40,0.0092024999999999,654.1573185920715
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,4,20,100,40,0.02336,665.4934749603271
 , , ,20,128,8,100,40,0.0084315,675.0100653171539
 , , ,100,4,20,100,40,0.006775,684.0654458999634
 , , ,80,2048,100,100,40,0.005721,692.6218407154083
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,100,100,40,0.0097525,701.8067991733551
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,50,64,100,40,0.013399,711.5174677371979
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,16,4,100,40,0.059793,722.3573460578918
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,32,100,40,0.022967,732.8016140460968
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,20,80,100,40,0.0103805,742.5411014556885
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,128,128,100,40,0.0130995,752.2090878486633
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,4,100,40,0.078575,762.6351118087769
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,8,100,40,0.0150555,772.305290222168
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,64,20,100,40,0.012686,782.009482383728
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,4,100,40,0.0097679999999999,792.6134583950043
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,8,256,100,40,0.0103075,802.3730547428131
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,50,100,100,40,0.009663,811.7314891815186
 , , ,100,50,256,100,40,0.005792,820.4014868736267
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,2048,128,100,40,0.01307,829.9631929397583
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,20,4,20,100,40,0.015119,840.5679569244385
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,50,100,40,0.017629,851.0137360095978
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,128,100,40,0.021366,859.8053493499756
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,16,16,100,40,0.0165165,870.6094932556152
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,16,100,40,0.0198025,880.5255098342896
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,16,4,100,40,0.0097364999999999,890.965528011322
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,50,80,256,100,40,0.01344,900.7734041213988
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,64,32,128,100,40,0.0170519999999999,911.090678691864
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,64,32,100,40,0.019896,921.8776965141296
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,8,4,100,40,0.0095284999999999,931.6568007469176
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,50,100,100,40,0.013755,941.325311422348
 , , ,50,16,64,100,40,0.005742,950.3574888706208
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,64,100,40,0.011482,959.969260931015
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,32,100,40,0.008105,969.1374847888948
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,64,100,40,0.0270325,979.8895857334136
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,64,8,100,40,0.0264765,989.694043636322
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,64,100,40,0.0085425,1003.0615429878236
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,50,100,40,0.0091884999999999,1016.5451693534852
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,80,100,40,0.0096915,1029.3939807415009
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,128,80,100,40,0.009666,1041.4058866500854
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,256,100,40,0.005569,1053.7137558460236
