p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,128,128,40,20,0.0004457590914278,12.297039985656738
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,8,100,40,0.0091279122524747,12.302528381347656
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,16,8,500,120,13.552898691967323,13.637004375457764
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,128,40,20,0.0004696017818054,52.091920375823975
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,4,100,40,0.0652222395146992,52.09961652755737
 , , ,4,64,256,500,120,1.1409814035129742,52.10728216171265
 , , ,4,2048,256,40,20,0.0002922078429063,90.10227108001708
 , , ,4,4,256,100,40,0.0058123511475031,90.11042976379396
 , , ,4,50,256,500,120,1.2431684569159511,90.12014937400818
 , , ,16,4,256,40,20,0.0002986421590101,126.5602855682373
 , , ,128,4,256,100,40,0.0059007710799216,126.69351530075072
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,2048,4,500,120,6.824270279629793,126.7023859024048
 , , ,8,2048,64,40,20,0.0002874608960441,192.95262837409973
 , , ,8,2048,80,100,40,0.0059436842982429,192.9626955986023
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,4,4,500,120,7.797153597129845,192.97152543067932
 , , ,8,64,256,40,20,0.0002944709639018,243.4748637676239
 , , ,8,128,256,100,40,0.0057312759493765,243.4866528511047
 , , ,4,100,80,500,120,3.406093328446655,243.4959940910339
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,128,40,20,0.0002651439935363,286.7442009449005
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,128,100,40,0.0260279531853115,286.7555077075958
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,256,500,120,1.1305514987080476,286.7653477191925
