p1,p2,p3,p4,p5,t0,objective,elapsed_sec
 , ,8,32,256,180,0.004477846320774,59.69431924819946
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,32,32,500,0.0920015751958605,59.69920897483826
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,8,2800,7.045060215069287,61.07993125915527
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,64,180,0.0044778560074293,151.1755301952362
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,500,0.0920016583863297,151.18250918388367
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,128,2800,13.19606372594668,151.18946957588196
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,4,180,0.0044778709726335,242.8114876747131
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,4,500,0.0914690991627512,242.82083225250244
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,8,2800,4.180909407962479,242.82844066619873
 , ,128,4,256,180,0.0044778464077062,322.6470181941986
 , ,80,4,256,500,0.0914687850878225,322.65479588508606
#pragma clang loop(j2) pack array(path) allocate(malloc), ,100,4,4,2800,18.018375804813495,322.6627399921417
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,50,256,180,0.0044778462693687,444.2811188697815
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,256,500,0.0914687497598488,444.2892463207245
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,256,2800,17.840861980709498,444.2974293231964
 , ,4,4,20,180,0.0044778636503728,524.5399677753448
 , ,8,4,4,500,0.0914691292298094,524.5485715866089
 , ,4,4,4,2800,17.759811073395127,524.5573902130127
 , ,64,4,4,180,0.0044778709893692,604.3367342948914
 , ,8,2048,256,500,0.0914688141076211,604.3456263542175
 , ,128,4,4,2800,17.89286209901315,604.3548996448517
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,4,20,180,0.0044778636318915,683.4206447601318
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,16,500,0.0914690244665344,683.4299004077911
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,16,2800,0.0,683.4393553733826
 , ,4,128,8,180,0.0044778683202766,765.9089636802673
 , ,128,2048,8,500,0.0914691334146347,765.9186542034149
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,2800,17.491166846928508,765.9284601211548
 , ,4,8,64,180,0.0044778562555439,850.1776044368744
 , ,4,128,256,500,0.0914688101514497,850.1899154186249
 , ,128,8,50,2800,12.97385294979237,850.199933052063
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,128,180,0.0044778486234136,944.6267125606536
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,128,500,0.0914688090788165,944.637434720993
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,128,2800,18.81621546073167,944.6477530002594
 , ,4,100,16,180,0.0044778658962393,1036.3991329669952
 , ,4,2048,80,500,0.0914689180854194,1036.4100987911224
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,80,2800,17.94934326224162,1036.4210500717163
