p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,32,128,500,120,2.3177888908122126,158.08554100990295
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,50,80,500,120,1.4885839963044918,158.09787487983704
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,16,4,500,120,9.857611245846062,158.11024951934814
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,80,128,500,120,1.9775037050799895,158.12275290489197
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,64,20,500,120,4.074392762737926,158.1354308128357
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,128,40,20,0.0003005231624207,258.42054557800293
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,128,256,100,40,0.0139188998610484,258.43927240371704
 , , ,128,20,256,500,120,1.253384010875421,258.4532160758972
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,32,40,20,0.0002929636732816,399.9455909729004
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,20,16,100,40,0.0136207134733331,399.9675579071045
 , , ,64,128,100,500,120,1.9636142936787229,399.9824676513672
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,80,256,40,20,0.0002691005889212,546.3560109138489
 , , ,128,100,16,100,40,0.0115406476505538,546.3736340999603
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,16,4,500,120,5.762544614907619,546.3879082202911
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,50,40,20,0.0003023085847272,691.7574632167816
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,80,100,40,0.0053788937411137,691.7752356529236
 , , ,128,80,64,500,120,2.974385575236886,691.7903060913086
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,16,128,40,20,0.0004127737415179,839.7052719593048
 , , ,128,4,16,100,40,0.0118256106015595,839.7232947349548
 , , ,96,4,4,500,120,3.4689234732811385,839.7385828495026
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,64,40,20,0.0005326481188634,987.4865934848784
