p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,t0,t1,t2,t3,t4,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,100,128,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0016535,668.7272939682007
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,16,32, , , , ,40,50,60,70,80,0.0011245,675.1711864471436
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,8, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0004125,684.7603735923767
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,20,20,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000366,694.4790692329407
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000171,705.9909934997559
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,4, , , , ,40,50,60,70,80,0.000318,717.5907509326935
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0002055,728.343560218811
 , , ,20,4,8,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000365,738.6831851005554
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000163,749.6826858520508
 , , ,16,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001515,759.6988065242767
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0002305,770.1308228969574
 , , ,80,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000167,780.2191197872162
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0002424999999999,791.7630562782288
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000156,803.9350275993347
 , , ,100,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000159,813.5670304298401
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001695,823.239254951477
 , , ,80,128,4, , , , ,40,50,60,70,80,0.000168,833.5989243984222
 , , ,100,2048,4, , , , ,40,50,60,70,80,0.0001795,843.0507085323334
 , , ,64,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000159,852.48761677742
 , , ,128,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001585,861.9868264198303
 , , ,8,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000166,872.6225597858429
 , , ,100,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000164,882.0807712078094
 , , ,100,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,0.0001705,891.5548441410065
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001615,904.5795719623566
 , , ,96,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001645,914.123075723648
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001695,924.1475007534028
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,0.0001735,933.8951025009156
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001574999999999,944.1270399093628
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000172,954.6744737625122
 , , ,64,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000167,964.2069470882416
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,0.0001695,973.6991145610808
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000171,983.2271296977996
 , , ,8,20,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000179,993.9232215881348
 , , ,64,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001709999999999,1003.251787185669
 , , ,100,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000168,1012.8949315547944
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000168,1022.3312163352966
 , , ,32,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000175,1033.1433510780334
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001735,1042.571194410324
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001585,1052.407424211502
 , , ,32,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000163,1062.451150417328
 , , ,50,2048,4, , , , ,40,50,60,70,80,0.000168,1071.6667172908783
 , , ,128,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001695,1080.966866493225
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001684999999999,1090.4205422401428
 , , ,4,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000164,1101.4066655635834
 , , ,96,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000159,1110.719609260559
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000168,1120.275260925293
 , , ,16,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,0.000165,1130.235296010971
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001705,1139.7550654411316
 , , ,64,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001585,1152.1273815631866
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000168,1161.7428596019745
 , , ,64,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,0.00017,1171.3834738731384
 , , ,128,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001684999999999,1180.9672677516935
 , , ,50,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001599999999999,1190.6356496810913
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,20,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000171,1200.7266132831571
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,0.0001695,1210.707320690155
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.00017,1220.431530237198
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,8,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001925,1233.2153086662292
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001615,1243.5512404441831
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000172,1253.6195299625397
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001599999999999,1264.1952712535858
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000164,1274.791576385498
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001615,1285.6036467552185
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000165,1296.2945277690887
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,20,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001844999999999,1307.4802434444427
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.00017,1316.8795096874237
 , , ,16,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000154,1326.6554610729218
 , , ,16,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000183,1336.0192685127258
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,2048,4, , , , ,40,50,60,70,80,0.0001625,1345.878655910492
 , , ,100,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000235,1355.7227714061737
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001635,1366.838660955429
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000162,1376.9112718105316
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000162,1387.5595223903656
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000156,1398.540398836136
 , , ,20,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001545,1412.1351389884949
 , , ,4,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001705,1425.415095090866
 , , ,128,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001675,1434.9968481063845
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,64,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0002275,1445.03515291214
 , , ,50,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,0.0001705,1454.887901544571
 , , ,8,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001605,1465.4870541095734
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,50,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001799999999999,1476.75519490242
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000163,1487.636626958847
 , , ,8,100,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000154,1498.411346912384
 , , ,96,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001574999999999,1507.8748800754547
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000159,1517.8834075927734
 , , ,128,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.00017,1527.6071441173551
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,128,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000172,1537.3639104366302
 , , ,64,128,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000164,1547.2911105155945
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000158,1557.7705221176147
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,0.000165,1568.0188183784485
 , , ,8,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0001785,1578.8388578891754
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,2048,20,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000317,1589.9149985313416
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000154,1600.3952896595
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,128,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000163,1610.311553955078
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000169,1620.1673159599304
 , , ,32,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001595,1631.335253238678
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001605,1642.215417385101
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,20,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.000161,1652.9671986103058
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0002255,1665.3475680351255
 , , ,80,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.0001585,1675.4643383026123
 , , ,4,2048,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000154,1688.8393058776855
 , , ,50,2048,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.000158,1700.3957929611206
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,8,50,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc),#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.001505,1712.034868478775
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,80,80,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,0.001632,1721.4549944400787
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,100,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,0.0016125,1731.2832734584808
