p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,128,128,60,80,0.0001783077266341,9.144200325012209
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,8,200,240,0.0045140299977711,9.149736881256104
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,16,8,1000,1200,0.4816977109497664,10.739542961120604
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,60,80,0.0056527206030377,37.701117277145386
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,200,240,0.006424742829948,37.710657835006714
 , , ,8,2048,256,1000,1200,0.6419719416964952,37.71840977668762
 , , ,4,4,128,60,80,0.0001609117638275,72.21866130828857
 , , ,4,4,128,200,240,0.0045426677311888,72.22789335250854
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,8,1000,1200,1.1314938352372597,72.23605799674988
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,16,4,60,80,0.0001936293270595,102.89575266838074
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,8,4,200,240,0.0104106364145905,102.90436339378356
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,4,4,1000,1200,1.1055621545341552,102.91308569908142
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,16,256,60,80,0.0001626538966424,152.9746675491333
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,256,200,240,0.0044808475718869,152.9852454662323
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,100,1000,1200,0.5759094378527427,152.99423336982727
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,2048,100,60,80,0.000219685445854,202.95046877861023
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,8,200,240,0.0044890813158818,202.9614849090576
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,8,1000,1200,0.7046059230493502,202.9712026119232
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,4,256,60,80,0.0001538969840805,254.2602801322937
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,256,200,240,0.0042678702747277,254.27263522148132
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,8,1000,1200,0.4076115522540254,254.28294563293457
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,50,256,60,80,0.0001530940732919,337.06273889541626
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,256,200,240,0.0042788402703223,337.0731506347656
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,50,128,1000,1200,0.4258064090850011,337.0836579799652
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,2048,80,60,80,0.0003561559694522,378.572655916214
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,256,200,240,0.0042758635570441,378.5837507247925
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,8,1000,1200,0.579996319582457,378.59446692466736
 , , ,64,4,4,60,80,0.0002609567102708,429.3296616077423
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,80,200,240,0.0040970370625375,429.3422784805298
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,4,8,1000,1200,0.4523623840825239,429.3534033298493
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,4,128,60,80,0.0001552399030984,463.5186891555786
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,4,128,200,240,0.0042514257314934,463.53132915496826
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,4,256,1000,1200,0.4427919162949477,463.5431807041168
