input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
100000,48,80,#pragma clang loop unrolling full, ,8,4,sockets,none,0.043219999999999995,914.9542095661163
100000,192,160, ,#pragma omp parallel for,96,64,threads,compact,0.06101,929.9984495639801
100000,64,160, , ,96,96,threads,compact,0.042905,944.8176200389862
100000,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,sockets,none,0.03391,959.4182720184326
100000,4,80, , ,16,64,sockets,disabled,0.08632000000000001,974.2981374263763
100000,16,64,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,sockets,explicit,0.033485,988.9062235355377
100000,4,128,#pragma clang loop unrolling full, ,8,8,threads,none,0.08618,1003.8021216392517
100000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,sockets,compact,0.16886,1018.9865388870239
100000,32,40, , ,4,32,cores,none,0.032695,1033.7501511573792
100000,96,20, , ,16,96,threads,disabled,0.045215,1048.5857203006744
100000,64,160,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,threads,disabled,0.045094999999999996,1063.4741020202637
100000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,cores,explicit,0.17082999999999998,1078.642097711563
100000,48,128, , ,16,4,sockets,scatter,0.040785,1093.4301249980927
100000,2,80, , ,2,96,cores,scatter,0.16566999999999998,1108.5740287303925
100000,8,160,#pragma clang loop unrolling full,#pragma omp parallel for,128,16,threads,disabled,0.046395,1123.1681559085846
100000,64,20, ,#pragma omp parallel for,8,8,threads,compact,0.046270000000000006,1138.0858898162842
100000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,threads,none,0.17013,1153.2421522140503
100000,16,64, , ,8,2,cores,explicit,0.03351,1167.9575753211975
100000,2,200, ,#pragma omp parallel for,64,96,sockets,balanced,0.165615,1183.0905272960663
100000,64,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,sockets,compact,0.041565,1198.1236009597778
100000,192,20,#pragma clang loop unrolling full, ,4,4,cores,balanced,0.068355,1213.0382416248322
100000,128,80, , ,256,32,cores,scatter,0.0687,1227.874575138092
100000,4,80,#pragma clang loop unrolling full, ,128,128,cores,disabled,0.086445,1242.7421259880066
100000,48,80,#pragma clang loop unrolling full, ,16,2,sockets,scatter,0.042185,1257.490356206894
100000,4,10, , ,128,128,sockets,balanced,0.088385,1272.4501993656158
100000,192,64,#pragma clang loop unrolling full,#pragma omp parallel for,64,32,sockets,none,0.06018,1287.8058621883392
100000,32,100,#pragma clang loop unrolling full, ,16,96,cores,explicit,0.034725000000000006,1302.5462760925293
100000,48,10, , ,2,256,cores,scatter,0.050495,1317.4546315670013
100000,2,20, ,#pragma omp parallel for,2,256,sockets,compact,0.17011,1332.5994160175323
100000,32,40,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,cores,balanced,0.03282,1347.3064210414886
100000,192,200,#pragma clang loop unrolling full, ,4,64,threads,none,0.08148,1362.3824515342712
100000,48,10, ,#pragma omp parallel for,2,16,cores,balanced,0.040195,1377.1746096611023
100000,16,40,#pragma clang loop unrolling full, ,16,64,threads,compact,0.037495,1392.0223197937012
100000,96,10,#pragma clang loop unrolling full, ,4,64,cores,scatter,0.058035,1406.8923819065094
100000,128,20,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,sockets,disabled,0.053785,1421.9822652339935
100000,4,64,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,cores,compact,0.10817,1436.998296737671
100000,128,20, , ,256,2,cores,scatter,0.064805,1451.8476560115814
100000,256,80,#pragma clang loop unrolling full,#pragma omp parallel for,128,64,threads,compact,0.06257499999999999,1467.1136169433594
100000,256,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,threads,none,0.058055,1482.53009557724
100000,128,20, , ,96,8,threads,compact,0.054425,1497.3228890895844
100000,8,10,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,threads,none,0.047159999999999994,1514.5902893543243
100000,32,40,#pragma clang loop unrolling full,#pragma omp parallel for,2,4,cores,compact,0.03523,1532.097543001175
100000,32,10, , ,16,4,cores,explicit,0.037489999999999996,1549.554233789444
100000,4,20,#pragma clang loop unrolling full, ,32,2,sockets,none,0.087155,1567.2339541912079
100000,32,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,16,sockets,explicit,0.036254999999999996,1584.6742935180664
100000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,threads,explicit,0.033505,1602.1255886554718
100000,32,64,#pragma clang loop unrolling full, ,2,8,sockets,disabled,0.035365,1619.7101182937622
100000,32,200,#pragma clang loop unrolling full, ,256,128,cores,explicit,0.03601,1637.3700420856476
100000,32,200,#pragma clang loop unrolling full, ,4,96,cores,explicit,0.033465,1655.034083366394
100000,32,10,#pragma clang loop unrolling full, ,8,64,cores,compact,0.033885,1672.485731124878
100000,32,10, ,#pragma omp parallel for,256,4,threads,scatter,0.03636,1690.1143498420715
100000,32,20,#pragma clang loop unrolling full, ,16,64,threads,explicit,0.03279,1707.6710405349731
100000,16,10, ,#pragma omp parallel for,4,256,cores,explicit,0.033485,1725.1341207027435
100000,64,200, ,#pragma omp parallel for,2,32,sockets,compact,0.04081,1742.857717037201
100000,64,10, ,#pragma omp parallel for,2,96,threads,scatter,0.04059,1760.494226694107
100000,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,cores,explicit,0.03399,1777.9985663890839
100000,64,10, ,#pragma omp parallel for,2,64,sockets,compact,0.04084,1795.6583905220032
100000,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,threads,scatter,0.034335000000000004,1813.0544610023499
100000,16,160,#pragma clang loop unrolling full,#pragma omp parallel for,4,256,threads,explicit,0.034235,1830.598106622696
100000,32,200,#pragma clang loop unrolling full, ,256,2,cores,compact,0.03604,1848.2259426116943
100000,16,80, ,#pragma omp parallel for,4,96,sockets,explicit,0.03369,1865.514172077179
100000,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,cores,explicit,0.0349,1882.9696609973907
100000,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,8,threads,explicit,0.033305,1900.350091934204
100000,32,200, ,#pragma omp parallel for,16,96,cores,scatter,0.035254999999999995,1918.3186058998108
100000,16,10,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,sockets,explicit,0.033420000000000005,1935.8822989463806
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,8,cores,disabled,0.04628,1953.2584319114685
100000,32,200,#pragma clang loop unrolling full, ,4,64,cores,scatter,0.034965,1970.8620917797089
100000,32,64,#pragma clang loop unrolling full, ,64,2,sockets,explicit,0.033405000000000004,1988.4698731899261
100000,32,10, , ,32,2,sockets,explicit,0.034,2005.9980623722076
100000,32,128, , ,256,4,cores,explicit,0.033515,2023.5340204238892
100000,32,200, , ,64,2,threads,explicit,0.035519999999999996,2041.1061506271362
100000,32,160,#pragma clang loop unrolling full, ,64,32,cores,explicit,0.035504999999999995,2058.7421486377716
100000,32,64, , ,4,2,cores,explicit,0.036750000000000005,2076.2743990421295
100000,32,200, , ,2,256,cores,none,0.033159999999999995,2093.861550807953
100000,32,10, , ,256,256,cores,compact,0.03709,2111.4458467960358
100000,16,80,#pragma clang loop unrolling full,#pragma omp parallel for,16,96,sockets,explicit,0.033345,2128.818129301071
100000,32,160,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,threads,explicit,0.034455,2146.2864496707916
100000,16,160, , ,16,2,sockets,compact,0.03823,2163.8979966640472
100000,16,20,#pragma clang loop unrolling full,#pragma omp parallel for,256,64,sockets,explicit,0.03345,2181.322352409363
100000,8,200, ,#pragma omp parallel for,256,2,sockets,none,0.04657,2198.850072622299
100000,48,160,#pragma clang loop unrolling full,#pragma omp parallel for,128,8,sockets,explicit,0.05346,2216.5703847408295
100000,32,128, , ,256,32,sockets,scatter,0.034305,2234.118006706238
100000,32,80, ,#pragma omp parallel for,256,16,sockets,compact,0.034395,2251.745527982712
100000,32,10, ,#pragma omp parallel for,256,8,cores,compact,0.03639,2269.3374166488647
100000,16,128,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,sockets,explicit,0.034015000000000004,2286.8699040412903
100000,48,20,#pragma clang loop unrolling full, ,4,64,sockets,compact,0.043705,2304.5493133068085
100000,8,100, ,#pragma omp parallel for,4,4,cores,explicit,0.0464,2322.0658156871796
100000,16,200,#pragma clang loop unrolling full, ,4,256,sockets,explicit,0.03626,2339.785930633545
100000,8,64, ,#pragma omp parallel for,4,8,sockets,compact,0.068995,2357.4218139648438
100000,16,160,#pragma clang loop unrolling full, ,4,128,threads,disabled,0.03393,2375.1378247737885
100000,8,20,#pragma clang loop unrolling full, ,4,32,cores,explicit,0.04693,2392.789457321167
100000,16,64,#pragma clang loop unrolling full, ,8,128,cores,explicit,0.034295,2410.5460166931152
100000,16,200,#pragma clang loop unrolling full, ,128,256,threads,explicit,0.036739999999999995,2428.5044779777527
100000,32,200, ,#pragma omp parallel for,256,64,cores,disabled,0.03331,2445.90202999115
100000,32,20, , ,96,8,cores,compact,0.034205,2463.6412239074707
100000,32,64, , ,256,128,cores,compact,0.033685,2481.2058370113373
100000,32,40, , ,256,128,cores,explicit,0.037290000000000004,2499.018274784088
100000,32,20,#pragma clang loop unrolling full, ,8,16,sockets,compact,0.035425,2516.8620200157166
100000,8,10,#pragma clang loop unrolling full,#pragma omp parallel for,16,8,sockets,explicit,0.047174999999999995,2534.281977891922
100000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,cores,explicit,0.0467,2551.843217611313
100000,32,10,#pragma clang loop unrolling full, ,96,256,sockets,compact,0.03363,2569.366131067276
100000,32,80,#pragma clang loop unrolling full, ,256,2,cores,scatter,0.035894999999999996,2587.177449464798
100000,16,40, , ,2,256,sockets,explicit,0.033525,2604.8939995765686
100000,32,10,#pragma clang loop unrolling full, ,2,128,sockets,scatter,0.035519999999999996,2622.477837085724
100000,32,200, , ,4,128,sockets,compact,0.03603,2640.433769464493
100000,32,20, , ,2,16,sockets,compact,0.035445000000000004,2658.6178946495056
100000,32,10, , ,128,64,sockets,scatter,0.034435,2676.385867357254
100000,32,10, , ,4,64,sockets,compact,0.034125,2694.0579392910004
100000,32,200,#pragma clang loop unrolling full,#pragma omp parallel for,16,2,sockets,explicit,0.033560000000000006,2711.742335796356
100000,32,20,#pragma clang loop unrolling full, ,128,128,sockets,compact,0.0339,2729.4098601341248
100000,16,200,#pragma clang loop unrolling full, ,4,32,cores,explicit,0.03475,2747.3352370262146
100000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,threads,explicit,0.03284,2765.1260476112366
100000,32,10,#pragma clang loop unrolling full, ,128,32,threads,explicit,0.03483,2782.782037973404
100000,16,200,#pragma clang loop unrolling full, ,128,32,cores,explicit,0.035559999999999994,2800.6498625278473
100000,32,200, , ,128,96,sockets,compact,0.03609,2818.4939420223236
100000,32,200, , ,64,128,threads,compact,0.035405,2836.254108428955
100000,32,10, , ,32,2,sockets,compact,0.03369,2853.9745535850525
100000,16,200, , ,8,2,cores,compact,0.038099999999999995,2871.769905567169
100000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,128,128,sockets,compact,0.035835000000000006,2889.5179166793823
100000,48,10, ,#pragma omp parallel for,2,4,sockets,compact,0.039195,2907.2900500297546
100000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,128,64,cores,explicit,0.033165,2924.863827228546
100000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,sockets,compact,0.034245,2942.446401119232
100000,16,200, ,#pragma omp parallel for,96,256,cores,explicit,0.033530000000000004,2960.029465675354
100000,32,10,#pragma clang loop unrolling full, ,8,32,cores,explicit,0.04188,2977.6980319023132
100000,16,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,cores,explicit,0.033525,2995.1498947143555
100000,32,10,#pragma clang loop unrolling full, ,64,2,sockets,explicit,0.032875,3012.954060316086
100000,32,10,#pragma clang loop unrolling full, ,4,128,threads,explicit,0.034214999999999995,3030.6979110240936
100000,16,160, , ,256,2,cores,balanced,0.033455,3048.454214811325
100000,32,10,#pragma clang loop unrolling full, ,128,4,sockets,disabled,0.03814,3066.3144075870514
100000,32,10,#pragma clang loop unrolling full, ,256,4,cores,explicit,0.033165,3084.1081640720367
100000,32,10,#pragma clang loop unrolling full, ,4,16,sockets,explicit,0.037095,3101.8821313381195
100000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,256,64,sockets,compact,0.034815,3119.5740599632263
100000,32,200,#pragma clang loop unrolling full, ,8,4,threads,compact,0.03607,3137.5460023880005
100000,32,10, , ,8,64,threads,compact,0.03384,3155.3399860858917
100000,32,20,#pragma clang loop unrolling full, ,32,64,cores,compact,0.033735,3173.117599248886
100000,16,200, , ,2,2,cores,disabled,0.03505,3191.174508333206
100000,32,10,#pragma clang loop unrolling full, ,64,96,sockets,compact,0.033885,3208.9780509471893
100000,16,200,#pragma clang loop unrolling full, ,2,128,threads,explicit,0.036555,3226.84011054039
100000,32,10, , ,96,4,threads,compact,0.038220000000000004,3244.633906841278
100000,32,200,#pragma clang loop unrolling full, ,8,256,cores,compact,0.03574,3262.4738183021545
