p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,4,80,100,0.0001276563530831,262.99109959602356
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,240,260,0.0028784202712452,263.0099620819092
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,4,1200,1400,0.5439125554873274,263.02310156822205
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,4,80,100,0.000132822746255,306.02340960502625
 , ,64,100,4,240,260,0.0011677798018493,306.04221773147583
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,1200,1400,0.5544681133219171,306.0568335056305
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,4,80,100,0.0002359208304754,404.78017258644104
 , ,128,64,4,240,260,0.0013197411645973,404.79731822013855
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,4,1200,1400,0.5351224576793743,404.81550455093384
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,4,16,80,100,0.0007118932863169,436.8145544528961
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,4,4,240,260,0.0051539580919423,436.83069109916687
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,16,20,1200,1400,1.1250949554043157,436.8449287414551
#pragma clang loop(j2) pack array(data) allocate(malloc), ,100,2048,4,80,100,0.0001202381298513,466.7303957939148
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,64,4,240,260,0.0046906130674091,466.7484059333801
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,8,4,1200,1400,0.5886225796411041,466.7633507251739
#pragma clang loop(j2) pack array(data) allocate(malloc), ,4,8,4,80,100,0.0002632472524798,507.93660020828247
#pragma clang loop(j2) pack array(data) allocate(malloc), ,8,4,4,240,260,0.0051539375474858,507.95458984375
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,16,1200,1400,2.008028052975545,507.97278213500977
#pragma clang loop(j2) pack array(data) allocate(malloc), ,4,2048,4,80,100,0.0001202387834826,546.2978901863098
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,240,260,0.0028784225385007,546.3174850940704
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,2048,4,1200,1400,0.3262324438889408,546.3332042694092
