p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,50,4,1000,1200,0.6824859999999999,310.88034677505493
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,80,80,1000,1200,0.496181,317.07942271232605
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,8,20,1000,1200,0.5231065,324.0818417072296
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,80,80,1000,1200,0.4962649999999999,330.52579832077026
 , , ,8,80,256,1000,1200,0.6646455,336.8992042541504
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,32,8,1000,1200,0.9623275,345.4140284061432
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,80,64,1000,1200,0.1803785,352.358366727829
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,8,128,1000,1200,0.5130874999999999,359.3247170448303
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,20,1000,1200,0.4648565,365.3473606109619
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,128,256,1000,1200,0.652506,374.15475630760193
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,50,1000,1200,0.5877015,380.4227225780487
 , , ,20,100,64,1000,1200,0.6030690000000001,386.4811327457428
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,32,128,64,1000,1200,0.5949125,394.0181610584259
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,20,4,1000,1200,1.005883,403.05001068115234
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,128,1000,1200,0.4909675,409.0582935810089
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,128,1000,1200,0.2548995,416.60594391822815
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,20,1000,1200,0.636694,424.5153839588165
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,100,64,1000,1200,0.47458,430.2886621952057
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,32,1000,1200,0.519992,436.12274646759033
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,50,64,1000,1200,0.8620585,443.92319226264954
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,20,100,1000,1200,0.9198315,452.3237419128418
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,64,4,1000,1200,0.7698455,460.2752089500427
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,4,16,1000,1200,0.8226705,469.43650126457214
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,100,16,1000,1200,0.5989275000000001,477.4506230354309
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,20,1000,1200,0.503747,483.1759586334229
 , , ,50,32,256,1000,1200,0.6516885,489.52349066734314
 , , ,8,64,8,1000,1200,0.539601,496.6721124649048
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,16,4,20,1000,1200,0.6277285,507.8726532459259
 , , ,20,128,8,1000,1200,0.511746,513.956981420517
 , , ,100,4,20,1000,1200,0.460943,520.1155636310577
 , , ,80,2048,100,1000,1200,0.6199745,526.2053534984589
