p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,128,128,40,20,0.0004457590914278,114.71572518348694
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,80,8,100,40,0.0091279122524747,114.72119331359865
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,16,8,500,120,13.552898691967323,116.37128496170044
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,4,256,40,20,0.0004638569737493,232.13021230697632
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,4,64,100,40,0.0133558458032939,232.13835430145264
 , , ,128,4,128,500,120,1.3121545944495656,232.14606189727783
 , , ,128,32,8,40,20,0.0003806734247546,360.4635639190674
 , , ,128,80,4,100,40,0.0100028883683066,360.4716410636902
 , , ,100,128,256,500,120,1.7769912517336568,360.4797194004059
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,256,40,20,0.0002699271639468,515.0766706466675
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,128,100,40,0.0152639275163383,515.0852749347687
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,64,500,120,4.001257101483113,515.0937812328339
 , , ,128,128,128,40,20,0.0002672016459975,614.4287467002869
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,100,256,100,40,0.0102324188713092,614.437597990036
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,128,500,120,2.4751982146287568,614.4463863372803
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,20,100,40,20,0.0003989792393722,750.1622741222382
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,2048,4,100,40,0.0429104081480195,750.1733758449554
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,16,256,500,120,2.504785691871065,750.182986497879
 , , ,100,16,100,40,20,0.0002697257354275,866.4972624778748
 , , ,128,16,50,100,40,0.0076868278955637,866.5069482326508
 , , ,100,80,100,500,120,2.7712303663787092,866.5167055130005
 , , ,96,4,4,40,20,0.0004785348098468,972.425674200058
 , , ,96,8,4,100,40,0.0097808978321206,972.4357373714448
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,4,500,120,3.54934727348916,972.4459722042084
 , , ,128,8,256,40,20,0.0002711696647516,1359.520709514618
 , , ,100,100,256,100,40,0.0056483227604411,1359.5330307483673
 , , ,100,2048,256,500,120,1.2723472586120426,1359.5437717437744
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,4,256,40,20,0.0005953514984325,1464.859521627426
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,4,256,100,40,0.0105660516741123,1464.8705563545227
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,8,256,500,120,1.7483918228848685,1464.8813245296478
 , , ,80,16,256,40,20,0.0002791512864621,1547.5798544883728
 , , ,128,4,256,100,40,0.0059007710799216,1547.5932083129885
 , , ,128,8,256,500,120,1.971307830802135,1547.6046068668363
 , , ,50,8,256,40,20,0.0002871457537514,1678.6418120861051
 , , ,64,8,256,100,40,0.0058929727307612,1678.655972957611
 , , ,96,4,256,500,120,1.536167681432962,1678.6677749156952
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,4,40,20,0.0003431556001469,2075.939204454422
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,4,100,40,0.0100225592721237,2075.9532940387726
 , , ,100,2048,4,500,120,2.3191643408718448,2075.9653079509735
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,100,32,40,20,0.0002824456359594,2271.8282327651978
 , , ,100,4,32,100,40,0.0089031764339962,2271.8406116962433
 , , ,128,16,32,500,120,2.8739529068835847,2271.852959871292
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,2048,4,40,20,0.0016121661255185,2389.319254875183
 , , ,4,8,8,100,40,0.0094799922845879,2389.3326313495636
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,4,64,500,120,4.274618671238974,2389.3468866348267
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,100,256,40,20,0.0005091497720225,2588.248010158539
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,80,256,100,40,0.0104356279434391,2588.261895418167
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,64,256,500,120,2.0616024862721876,2588.2754921913147
 , , ,128,50,256,40,20,0.0002651012483119,2940.586231470108
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,4,256,100,40,0.011827922298405,2940.6009361743927
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,16,256,500,120,1.7195744051088784,2940.6146688461304
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,50,20,40,20,0.0006357280944697,3218.0119898319244
 , , ,16,8,8,100,40,0.0089467342876908,3218.0268309116364
 , , ,16,80,4,500,120,2.998378104618353,3218.0424382686615
 , , ,96,8,20,40,20,0.0003040186977454,3380.961766242981
 , , ,96,2048,20,100,40,0.0064359700766493,3380.9768052101135
 , , ,4,20,4,500,120,5.258161093658458,3380.9912753105164
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,8,32,40,20,0.0007461196821742,3600.897015094757
