p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,50,256,40,20,0.0004240724445017,1360.0748071670532
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,8,256,100,40,0.0116001841146804,1360.0920708179474
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,8,256,500,120,3.278945586614278,1360.1070764064789
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,80,256,40,20,0.0004284861722026,1411.0098662376404
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,50,100,40,0.0055008806039493,1411.0274331569672
 , , ,4,2048,64,500,120,1.4814808766249898,1411.042664527893
 , , ,128,100,256,40,20,0.0002601502687756,1511.3408575057983
 , , ,100,100,256,100,40,0.0056483227604411,1511.3590750694275
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,4,4,500,120,6.775181686443714,1511.3762080669403
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,16,256,40,20,0.0008263838226034,1549.530771970749
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,4,256,100,40,0.0149325172106616,1549.5503840446472
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,80,256,500,120,2.297038896941128,1549.566074371338
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,128,40,20,0.0006221030444877,1599.4166495800018
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,64,100,40,0.0059412050837793,1599.4356577396393
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,128,256,500,120,2.41562706798265,1599.4518308639526
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,8,4,128,40,20,0.0005737147280053,1655.3844163417816
