input,p0,p1,p2,p3,p4,p5,p6,objective,elapsed_sec
100000,4,sockets,close, , ,"schedule(static,16)",dynamic,0.078675,331.552880525589
100000,21,sockets,master, , ,"schedule(static,4)",static,0.0225,335.8436858654022
100000,2,sockets,close,#pragma omp parallel for, ,"schedule(static,8)",dynamic,0.042765,340.18751335144043
100000,16,cores,close, , ,"schedule(static,32)",dynamic,0.13461,344.9136390686035
100000,4,sockets,master,#pragma omp parallel for,simd, ,static,0.017125,349.5089497566223
100000,4,threads,master,#pragma omp parallel for, ,"schedule(static,1)",static,0.017005,353.8678786754608
100000,21,threads,close,#pragma omp parallel for,simd,"schedule(static,16)",dynamic,0.084755,358.6529130935669
100000,2,sockets,close, ,simd,"schedule(static,1)",static,0.017044999999999998,363.0578966140747
100000,4,cores,master,#pragma omp parallel for, ,"schedule(static,8)",static,0.042249999999999996,367.78596925735474
100000,2,sockets,spread, , ,"schedule(static,32)",dynamic,0.13628,372.6265664100647
100000,32,threads,close, , ,"schedule(static,32)",dynamic,0.14312,377.4132854938507
100000,16,sockets,master, , ,"schedule(static,8)",static,0.04278,381.9536736011505
100000,42,threads,close, ,simd,"schedule(static,16)",static,0.078735,386.5481286048889
100000,32,cores,close,#pragma omp parallel for, , ,dynamic,0.017055,391.24036693573
100000,2,threads,spread, ,simd, ,static,0.017044999999999998,395.59916496276855
100000,8,threads,spread, ,simd, ,dynamic,0.01693,400.57233452796936
100000,32,threads,close, , ,"schedule(static,1)",static,0.01736,405.7155132293701
100000,8,threads,close,#pragma omp parallel for,simd,"schedule(static,8)",static,0.042910000000000004,410.2345278263092
100000,8,threads,spread, ,simd,"schedule(static,2)",static,0.018084999999999997,414.5229187011719
100000,21,cores,close,#pragma omp parallel for,simd,"schedule(static,4)",dynamic,0.022475000000000002,419.33959221839905
100000,8,cores,spread,#pragma omp parallel for,simd,"schedule(static,16)",dynamic,0.07993,423.95006465911865
100000,42,cores,spread,#pragma omp parallel for, ,"schedule(static,16)",static,0.08488499999999999,428.8166732788086
100000,16,sockets,close,#pragma omp parallel for,simd,"schedule(static,4)",static,0.022555,433.3883821964264
100000,21,cores,spread, , ,"schedule(static,2)",static,0.018160000000000003,437.68590784072876
100000,2,cores,master, ,simd,"schedule(static,8)",dynamic,0.042945,442.1026177406311
100000,32,sockets,close,#pragma omp parallel for, ,"schedule(static,32)",dynamic,0.14227499999999998,446.94655776023865
100000,32,cores,close, , ,"schedule(static,32)",static,0.14001000000000002,451.96133685112
100000,42,cores,spread,#pragma omp parallel for, ,"schedule(static,1)",dynamic,0.017135,456.47427344322205
100000,42,cores,close,#pragma omp parallel for,simd,"schedule(static,8)",static,0.04282,461.1753931045532
100000,21,threads,close,#pragma omp parallel for, ,"schedule(static,2)",static,0.01822,465.55688881874084
100000,32,sockets,master, ,simd,"schedule(static,2)",dynamic,0.01808,470.2444314956665
100000,42,sockets,master, ,simd, ,static,0.01692,476.9478588104248
100000,42,threads,close, ,simd, ,static,0.017070000000000002,483.6208531856537
100000,42,threads,spread, ,simd, ,static,0.017015,490.2375681400299
100000,42,cores,master, ,simd, ,static,0.017035,496.93458437919617
100000,42,cores,spread, ,simd, ,static,0.01693,503.8518145084381
100000,32,cores,close, ,simd, ,static,0.01711,510.5914843082428
100000,42,cores,close, , , ,static,0.01704,517.2614367008209
100000,42,sockets,close, ,simd, ,static,0.01718,524.0922677516937
100000,32,threads,close, , , ,static,0.016884999999999997,530.691841840744
100000,42,sockets,close,#pragma omp parallel for, , ,static,0.017055,537.6676983833313
100000,42,cores,close,#pragma omp parallel for, , ,static,0.017065,544.5794949531555
100000,4,threads,master, , , ,static,0.017079999999999998,551.2883744239807
100000,32,sockets,close,#pragma omp parallel for, , ,static,0.01693,558.0527560710907
100000,2,threads,close, , , ,static,0.01697,564.9128515720367
100000,42,sockets,spread,#pragma omp parallel for, , ,static,0.017025,571.9327037334442
100000,42,sockets,close,#pragma omp parallel for,simd, ,static,0.01702,578.7395362854004
100000,42,sockets,master,#pragma omp parallel for, , ,static,0.017,585.5019111633301
100000,42,threads,close, , , ,static,0.01703,592.1574976444244
100000,42,sockets,spread, ,simd, ,static,0.01693,598.9624769687653
100000,42,threads,master, , , ,static,0.016945,605.8277425765991
100000,32,sockets,close, , , ,static,0.01712,612.9174871444702
100000,42,sockets,spread,#pragma omp parallel for,simd, ,static,0.01724,620.1317491531372
100000,42,threads,close,#pragma omp parallel for, , ,static,0.01701,626.9415402412415
100000,32,sockets,master, ,simd, ,static,0.017079999999999998,633.6699278354645
100000,32,threads,master, ,simd, ,static,0.01695,640.3383164405823
100000,42,sockets,master, , , ,static,0.017025,647.1345338821411
100000,42,threads,spread, , , ,static,0.017055,653.7630062103271
100000,42,threads,master, ,simd, ,static,0.01713,660.5449709892273
100000,42,sockets,spread, , , ,static,0.01706,667.1587221622467
100000,42,cores,close, ,simd, ,static,0.017044999999999998,673.7818133831024
100000,42,sockets,master, ,simd, ,dynamic,0.017314999999999997,680.3892869949341
100000,32,cores,master, ,simd, ,static,0.017015000000000002,687.3631782531738
100000,42,cores,spread, , , ,static,0.01716,694.0012526512146
100000,32,cores,spread, ,simd, ,static,0.017169999999999998,701.139148235321
100000,2,cores,spread, , ,"schedule(static,4)",static,0.022495,708.2796459197998
100000,2,threads,close, ,simd,"schedule(static,1)",static,0.016985,715.0647444725037
100000,42,cores,master, , , ,static,0.01697,721.7852411270142
100000,42,sockets,master, , , ,dynamic,0.016985,728.6516375541687
100000,42,threads,master, ,simd, ,dynamic,0.017025,736.119336605072
100000,32,threads,master, , , ,static,0.017,743.1624522209167
100000,42,cores,master, , , ,dynamic,0.01712,751.1315999031067
100000,32,threads,master, ,simd, ,dynamic,0.017075,757.9860615730286
100000,42,cores,spread, ,simd, ,dynamic,0.017079999999999998,764.5828080177307
100000,2,sockets,close, , ,"schedule(static,1)",static,0.01731,771.4094846248627
100000,32,cores,master, , , ,static,0.017435,778.0616464614868
100000,21,cores,master, ,simd, ,dynamic,0.017085,784.7919020652771
100000,32,sockets,master, ,simd, ,dynamic,0.01706,791.6821036338806
100000,32,cores,master, ,simd, ,dynamic,0.017035,798.3042204380035
100000,42,cores,master, ,simd, ,dynamic,0.016915,805.0618727207184
100000,42,threads,close, ,simd, ,dynamic,0.017015000000000002,812.0279190540314
100000,32,sockets,master, , , ,dynamic,0.017115,818.8445115089417
100000,16,threads,master, ,simd, ,dynamic,0.017035,825.4842519760132
100000,16,sockets,master, ,simd, ,dynamic,0.01705,832.234521150589
100000,21,cores,master, ,simd, ,static,0.016980000000000002,838.9344339370728
100000,42,cores,close, ,simd, ,dynamic,0.01693,846.1404371261597
100000,21,threads,master, ,simd, ,dynamic,0.017025,853.0146448612213
100000,32,threads,master, , , ,dynamic,0.01709,860.1220643520355
100000,42,threads,spread, ,simd, ,dynamic,0.016945,867.1509902477264
100000,32,cores,spread, ,simd, ,dynamic,0.016985,874.2446212768555
100000,32,sockets,master, , , ,static,0.017115,881.3758215904236
100000,42,sockets,spread, ,simd, ,dynamic,0.017105000000000002,888.089061498642
100000,42,cores,close, , , ,dynamic,0.01716,895.056987285614
100000,42,threads,close, , , ,dynamic,0.01696,901.8410310745239
100000,32,sockets,spread, , , ,dynamic,0.017,908.6699855327606
100000,42,sockets,close, ,simd, ,dynamic,0.01705,915.2747194766998
100000,32,sockets,spread, ,simd, ,dynamic,0.0169,922.0241374969482
100000,21,sockets,master, ,simd, ,dynamic,0.01693,928.743194103241
100000,32,threads,spread, ,simd, ,dynamic,0.01693,935.7014288902283
100000,8,sockets,master, ,simd, ,dynamic,0.01693,942.6416501998901
100000,42,sockets,close, , , ,dynamic,0.016980000000000002,949.582905292511
100000,42,sockets,close, , ,"schedule(static,4)",static,0.022465,956.5408396720886
100000,42,cores,master, , ,"schedule(static,4)",static,0.022435,963.5202515125275
100000,42,cores,master, ,simd,"schedule(static,1)",dynamic,0.016915,970.2671360969543
100000,42,cores,master, , ,"schedule(static,1)",dynamic,0.017185,977.4286198616028
100000,2,sockets,master,#pragma omp parallel for, ,"schedule(static,4)",static,0.022435,984.1578168869019
100000,2,cores,master,#pragma omp parallel for, ,"schedule(static,4)",static,0.02246,991.0061326026917
100000,8,cores,master, , , ,dynamic,0.017045,997.5949461460114
100000,42,threads,master, ,simd,"schedule(static,1)",dynamic,0.016915,1004.373407125473
100000,4,sockets,master,#pragma omp parallel for, ,"schedule(static,4)",static,0.02275,1011.625470161438
100000,8,cores,spread, ,simd, ,dynamic,0.017065,1018.2518486976624
100000,42,cores,spread, ,simd,"schedule(static,1)",dynamic,0.016980000000000002,1025.0981657505035
100000,2,cores,master,#pragma omp parallel for, ,"schedule(static,4)",dynamic,0.02248,1032.2685716152191
100000,2,cores,master, ,simd,"schedule(static,1)",static,0.017070000000000002,1039.4222168922424
100000,42,sockets,close, , ,"schedule(static,2)",dynamic,0.018070000000000003,1046.8557415008545
100000,42,cores,close,#pragma omp parallel for, ,"schedule(static,2)",dynamic,0.018145,1053.9500963687897
100000,42,cores,close,#pragma omp parallel for,simd,"schedule(static,2)",dynamic,0.018165,1061.173909187317
100000,42,sockets,close,#pragma omp parallel for, ,"schedule(static,2)",static,0.018125000000000002,1067.947275876999
100000,42,threads,close,#pragma omp parallel for, ,"schedule(static,2)",dynamic,0.01817,1075.148422241211
100000,42,cores,close,#pragma omp parallel for, ,"schedule(static,2)",static,0.018045,1082.0978691577911
100000,32,threads,close,#pragma omp parallel for, ,"schedule(static,2)",dynamic,0.018105,1089.0721461772919
