p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,t0,t1,t2,t3,t4,objective,elapsed_sec
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,4,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),180,190,200,210,220,0.0088234231041011,246.99841356277463
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,80,4, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,0.838639638265475,247.00982403755188
 , , ,20,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,40,50,60,70,80,2.746815080201682e-09,300.6030423641205
 , , ,128,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,180,190,200,210,220,0.0075035184223692,300.6167232990265
 , , ,128,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,0.7730659352608542,300.62885999679565
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,20,100,100,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,2.745702832858267e-09,388.47438287734985
 , , ,64,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),180,190,200,210,220,0.0078996280916729,388.48729848861694
 , , ,16,80,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,0.5408211210418594,388.4996793270111
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,20,80,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), , ,40,50,60,70,80,2.738929398012891e-09,436.5910992622375
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,2048,256, , , , ,180,190,200,210,220,0.0812332974300666,436.60429430007935
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,128,256, , , ,#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,9.28739242317483,436.6170377731323
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,4,256, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,2.743032191137937e-09,472.1994049549103
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,64,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),180,190,200,210,220,0.0093680987889142,472.21310663223267
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,32,4, ,#pragma clang loop(i1) pack array(D) allocate(malloc), , ,800,900,1000,1100,1200,0.5286488506317698,472.3094005584717
