p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
8,160, , ,256,2,threads,compact,0.50545,1289.0250852108002
3,200,#pragma clang loop unrolling full, ,32,4,threads,explicit,1.20757,1307.0252134799957
7,200,#pragma clang loop unrolling full, ,16,96,threads,scatter,0.536225,1323.025147676468
4,64, ,#pragma omp parallel for,4,4,cores,balanced,0.7812950000000001,1339.354139328003
5,128, , ,2,64,sockets,none,0.726445,1357.024847984314
4,40, ,#pragma omp parallel for,64,128,sockets,compact,0.913855,1375.0249364376068
7,100, ,#pragma omp parallel for,32,64,threads,explicit,0.5830150000000001,1391.0242269039154
8,160, ,#pragma omp parallel for,128,96,sockets,none,0.459025,1407.0237982273102
6,64,#pragma clang loop unrolling full, ,4,2,sockets,scatter,0.62937,1423.0249922275543
7,10,#pragma clang loop unrolling full,#pragma omp parallel for,8,8,threads,compact,0.58595,1439.0249001979828
4,100, , ,256,96,threads,none,0.889175,1457.0255823135376
3,100, ,#pragma omp parallel for,96,8,cores,compact,1.229035,1475.024691581726
2,20,#pragma clang loop unrolling full, ,8,2,cores,balanced,1.583875,1495.0251913070679
7,160,#pragma clang loop unrolling full, ,16,96,sockets,balanced,0.460855,1511.0245969295502
2,100, , ,2,32,sockets,balanced,1.57277,1531.0245099067688
7,20,#pragma clang loop unrolling full,#pragma omp parallel for,32,16,sockets,compact,0.547485,1547.0255587100983
3,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,128,sockets,compact,1.250575,1565.437931060791
2,80,#pragma clang loop unrolling full, ,32,32,threads,disabled,1.869375,1585.0251231193542
3,10, ,#pragma omp parallel for,4,4,sockets,disabled,1.297885,1603.0243768692017
8,10, , ,4,2,threads,compact,0.5165299999999999,1619.025134563446
4,20, ,#pragma omp parallel for,8,4,threads,scatter,0.9560649999999999,1637.0248341560364
2,128, , ,8,16,threads,balanced,2.14746,1659.02489900589
7,80,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,sockets,none,0.555185,1675.0248947143555
2,200, , ,96,2,threads,scatter,1.856515,1695.024153470993
7,64, , ,4,96,cores,compact,0.54204,1711.0245761871338
4,200,#pragma clang loop unrolling full, ,64,96,cores,explicit,0.890545,1729.0255711078644
7,160,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,cores,none,0.5389649999999999,1745.3142852783203
