p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,4,1200,1400,0.3575561075500744,1025.7243707180023
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,4,4,80,100,0.0003058979907229,1063.9300351142883
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,8,4,240,260,0.005077197013723,1063.9478995800018
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,16,4,1200,1400,0.4029225477790074,1063.962429523468
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,128,4,80,100,0.0001115784079985,1092.6268646717072
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,80,4,240,260,0.0046127979510887,1092.6459956169128
#pragma clang loop(j2) pack array(data) allocate(malloc), ,100,8,4,1200,1400,0.5937210002739755,1092.6630363464355
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,32,80,100,0.0006211169656062,1233.9405031204224
 , ,4,2048,32,240,260,0.0140677478118973,1233.958970785141
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,32,1200,1400,2.099007413069232,1233.97425365448
#pragma clang loop(j2) pack array(data) allocate(malloc), ,16,2048,4,80,100,0.0001202386399722,1313.501785993576
#pragma clang loop(j2) pack array(data) allocate(malloc), ,8,2048,4,240,260,0.0043784836910185,1313.5226595401764
#pragma clang loop(j2) pack array(data) allocate(malloc), ,4,2048,4,1200,1400,0.3312383563290808,1313.538739681244
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,80,100,0.000158081723652,1463.042314529419
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,4,240,260,0.0044651754822936,1463.0633425712583
#pragma clang loop(j2) pack array(data) allocate(malloc), ,100,2048,256,1200,1400,2.6808468087561454,1463.0812780857086
 , ,64,100,4,80,100,0.0001067472991819,1520.4191179275513
 , ,80,2048,4,240,260,0.0010157589517833,1520.4388616085052
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,1200,1400,0.4610949723264212,1520.4555485248566
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,80,100,0.0001580816487322,1554.379700422287
 , ,96,2048,4,240,260,0.0010157612249729,1554.4007482528689
#pragma clang loop(j2) pack array(data) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,8,1200,1400,1.318381928085898,1554.41880774498
 , ,128,2048,4,80,100,8.550737633813868e-05,1711.1460428237915
 , ,96,100,4,240,260,0.0011677843480472,1711.1677408218384
#pragma clang loop(j2) pack array(data) allocate(malloc), ,4,2048,16,1200,1400,2.423780290895161,1711.1868884563446
#pragma clang loop(j2) pack array(data) allocate(malloc), ,96,2048,4,80,100,0.0001202382034719,1768.8966414928436
#pragma clang loop(j2) pack array(data) allocate(malloc), ,100,128,4,240,260,0.0044567330098186,1768.917308807373
#pragma clang loop(j2) pack array(data) allocate(malloc), ,100,2048,8,1200,1400,0.4202354074381986,1768.9351074695587
 , ,128,128,4,80,100,9.26978637001454e-05,1815.621118545532
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,240,260,0.0028784202712452,1815.644273519516
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,4,4,1200,1400,0.8033440105055963,1815.6635642051697
 , ,8,2048,4,80,100,8.550803283101165e-05,1850.6820995807648
 , ,4,2048,4,240,260,0.001015743021379,1850.7033739089968
#pragma clang loop(j2) pack array(data) allocate(malloc), ,128,4,8,1200,1400,2.002372411735186,1850.7217915058136
