input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
5000000,4,640,#pragma clang loop unrolling full, ,96,128,64,scatter,cores,21.72201,3778.774906873703
5000000,5,2000, , ,16,64,100,disabled,threads,17.67818,3843.0044314861298
5000000,4,400,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,128,balanced,sockets,22.444760000000002,3921.742603302002
5000000,5,1600, , ,32,128,100,explicit,threads,17.809745,3986.3972823619843
5000000,5,200,#pragma clang loop unrolling full, ,256,8,100,scatter,sockets,17.705865,4050.7671506404877
5000000,7,1280,#pragma clang loop unrolling full,#pragma omp parallel for,16,64,20,none,threads,12.746815,4100.503593206406
5000000,4,400, , ,2,32,200,compact,threads,26.963605,4192.719830274582
5000000,6,1280,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,40,none,sockets,14.67737,4248.23518037796
5000000,7,400, ,#pragma omp parallel for,8,32,80,disabled,cores,12.74202,4297.912257194519
5000000,6,1600, ,#pragma omp parallel for,4,4,80,explicit,cores,14.970205,4354.260328054428
5000000,4,200,#pragma clang loop unrolling full, ,64,96,128,scatter,sockets,21.933965,4431.31841468811
5000000,5,2000, ,#pragma omp parallel for,2,256,160,balanced,sockets,18.3211,4497.721987724304
5000000,4,640,#pragma clang loop unrolling full,#pragma omp parallel for,128,96,40,scatter,cores,21.83531,4574.741518735886
5000000,5,800, ,#pragma omp parallel for,256,2,80,disabled,sockets,17.434269999999998,4638.606589794159
5000000,5,2000, , ,128,16,80,compact,sockets,20.750275000000002,4712.0355768203735
5000000,7,1000, , ,8,4,128,scatter,threads,12.912144999999999,4761.8936557769775
5000000,6,200,#pragma clang loop unrolling full, ,128,32,10,compact,threads,19.074595000000002,4830.316092967987
5000000,8,800, ,#pragma omp parallel for,64,128,128,none,threads,11.20268,4875.398184537888
5000000,7,400,#pragma clang loop unrolling full, ,16,128,80,explicit,threads,12.740935,4924.683372735977
5000000,4,1000,#pragma clang loop unrolling full, ,32,8,10,balanced,threads,22.32537,5002.841842651367
5000000,6,100, ,#pragma omp parallel for,16,32,200,compact,threads,19.060834999999997,5071.50354385376
5000000,4,800,#pragma clang loop unrolling full,#pragma omp parallel for,2,96,20,balanced,threads,22.269105,5149.810407161713
5000000,8,800, , ,96,256,200,disabled,cores,11.247620000000001,5194.764830589294
5000000,6,100, , ,4,256,200,scatter,sockets,14.908185,5250.597756385803
5000000,4,400, , ,8,256,200,balanced,cores,22.362859999999998,5328.908684968948
5000000,6,1000,#pragma clang loop unrolling full,#pragma omp parallel for,2,16,20,none,cores,14.806339999999999,5384.804605722427
5000000,4,200,#pragma clang loop unrolling full, ,16,32,64,explicit,threads,21.96133,5461.9763560295105
5000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,2,8,40,scatter,threads,11.240855,5507.210177183151
5000000,6,2000, ,#pragma omp parallel for,8,64,160,compact,sockets,19.03885,5575.760277509689
5000000,4,400,#pragma clang loop unrolling full, ,32,96,100,scatter,cores,21.72054,5652.115719795227
5000000,7,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,10,none,cores,12.81977,5701.978491067886
5000000,4,1280,#pragma clang loop unrolling full, ,96,128,100,balanced,cores,22.333115,5780.2117240428925
5000000,8,200, ,#pragma omp parallel for,2,128,160,compact,cores,15.24467,5837.462368488312
5000000,7,800,#pragma clang loop unrolling full, ,256,32,40,disabled,cores,12.870545,5887.299546957016
5000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,100,compact,sockets,15.19255,5944.264987707138
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,32,64,compact,cores,15.15795,6001.163511991501
