p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,80,80,40,20,0.000497,395.4903383255005
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,8,20,40,20,0.000698,405.82607412338257
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,80,80,40,20,0.0004619999999999,414.7577702999115
 , , ,8,80,256,40,20,0.000257,423.79322052001953
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,32,8,40,20,0.0016795,433.2059044837952
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,80,64,40,20,0.000566,442.43763303756714
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,8,128,40,20,0.0006659999999999,451.97676730155945
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,20,40,20,0.000333,460.8098928928375
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,128,256,40,20,0.000693,470.6293179988861
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,50,40,20,0.000323,479.3418827056885
 , , ,20,100,64,40,20,0.0002875,487.8782258033752
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,32,128,64,40,20,0.00069,499.0739049911499
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,20,4,40,20,0.002663,509.4140946865082
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,128,40,20,0.0005059999999999,518.5305664539337
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,128,40,20,0.001109,528.4458901882172
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,16,20,40,20,0.0005074999999999,537.9817543029785
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,100,64,40,20,0.0004685,547.2297632694244
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,20,32,40,20,0.0004815,556.5576338768005
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,50,64,40,20,0.0004959999999999,565.8859074115753
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,20,100,40,20,0.0004705,574.6939694881439
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,64,4,40,20,0.001114,584.4101417064667
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,50,4,16,40,20,0.001566,594.3258972167969
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,96,100,16,40,20,0.0017235,604.4339842796326
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,20,40,20,0.0002765,612.9301009178162
 , , ,50,32,256,40,20,0.0002765,621.6264555454254
 , , ,8,64,8,40,20,0.0003135,630.5823271274567
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,16,4,20,40,20,0.0009224999999999,641.0221874713898
 , , ,20,128,8,40,20,0.000282,650.1027402877808
 , , ,100,4,20,40,20,0.0003035,659.7573306560516
 , , ,80,2048,100,40,20,0.0002665,668.390780210495
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,4,100,100,40,20,0.0004855,678.1381831169128
