p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,t0,t1,t2,t3,t4,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,2048,4, ,#pragma clang loop(i1) pack array(D) allocate(malloc), , ,40,50,60,70,80,2.742580589359411e-09,1751.8420536518097
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,16,16,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,180,190,200,210,220,0.0093932194213901,1751.8599073886871
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,32,8, ,#pragma clang loop(i1) pack array(D) allocate(malloc),#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,1.644258231449089,1751.8771352767944
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,2.7380421702202812e-09,1807.098905086517
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,100,8,8, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,180,190,200,210,220,0.0200086976396489,1807.117357969284
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,0.8458001369631284,1807.1349759101868
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,100,80, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,2.751675505497943e-09,2022.9292817115784
 , , ,4,128,256, , , , ,180,190,200,210,220,0.0811140310651175,2022.948094844818
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,16,50,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), , ,800,900,1000,1100,1200,7.597487535472361,2022.966261386871
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,128,16,4, , , , ,40,50,60,70,80,2.740902723495895e-09,2066.7154109477997
 , , ,8,2048,4, , , , ,180,190,200,210,220,0.007435112953384,2066.7364382743835
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,64,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,800,900,1000,1100,1200,0.466203914120488,2066.7551639080048
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,96,64,128,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,2.749705230260474e-09,2111.8635654449463
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,100,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,180,190,200,210,220,0.0077424509622243,2111.883378744126
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,32,20,4, , , , ,800,900,1000,1100,1200,0.6582895447229421,2111.9021191596985
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,96,8,100, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,2.7461948986531435e-09,2388.8658061027527
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,32,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),180,190,200,210,220,0.0499308232926914,2388.885882139206
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,1.6574712353779957,2388.905431985855
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,256,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), , ,40,50,60,70,80,2.7394591548900342e-09,2669.6379883289337
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,64,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,180,190,200,210,220,0.0079659776215654,2669.658657312393
 , , ,50,2048,8,#pragma clang loop(j2) pack array(C) allocate(malloc), ,#pragma clang loop(j2) pack array(E) allocate(malloc),#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,1.095959393885158,2669.678972005844
 , , ,4,128,32,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,2.7493724721446304e-09,2734.976664543152
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,16,2048,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),180,190,200,210,220,0.0088397826933559,2734.997708797455
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,100,8,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,1.691940512483217,2735.0180175304413
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,4,100,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), ,#pragma clang loop(i1) pack array(F) allocate(malloc),40,50,60,70,80,2.736491393025119e-09,2990.785902738571
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(i1) pack array(B) allocate(malloc), ,8,128,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),180,190,200,210,220,0.0090793148320922,2990.8077309131622
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,64,100,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), ,#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,9.101396762516686,2990.828996181488
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,4, , ,#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,2.7407432691509583e-09,3116.1866250038147
 , , ,96,64,4, , , , ,180,190,200,210,220,0.0084697115906147,3116.20844578743
 , , ,32,32,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , , ,800,900,1000,1100,1200,0.3224154916827559,3116.2295336723328
 ,#pragma clang loop(i1) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,16,4, ,#pragma clang loop(i1) pack array(D) allocate(malloc),#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,2.734905094602063e-09,3220.074521780014
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,2048,4, ,#pragma clang loop(i1) pack array(D) allocate(malloc), ,#pragma clang loop(i1) pack array(F) allocate(malloc),180,190,200,210,220,0.009045791741479,3220.096743106842
 , , ,4,100,8,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,1.063953863616307,3220.1183502674103
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,50,256, ,#pragma clang loop(i1) pack array(D) allocate(malloc),#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,2.742055889742167e-09,3303.239066839218
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,32,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),180,190,200,210,220,0.0076395151947417,3303.2620627880096
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,8,2048,8,#pragma clang loop(j2) pack array(C) allocate(malloc), , ,#pragma clang loop(i1) pack array(F) allocate(malloc),800,900,1000,1100,1200,1.0143644105501508,3303.2843523025513
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc),#pragma clang loop(j2) pack array(E) allocate(malloc), ,40,50,60,70,80,2.7429815704946335e-09,3383.4213383197784
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,80,4,4,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc), , ,180,190,200,210,220,0.0118308264202728,3383.4444963932037
 ,#pragma clang loop(i1) pack array(B) allocate(malloc), ,80,100,4,#pragma clang loop(j2) pack array(C) allocate(malloc),#pragma clang loop(i1) pack array(D) allocate(malloc),#pragma clang loop(j2) pack array(E) allocate(malloc), ,800,900,1000,1100,1200,0.5273326308324493,3383.4674966335297
