p0,p1,p2,p3,p4,p5,t0,t1,objective,elapsed_sec
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,80,32,128,500,120,2.3177888908122126,2198.363200187683
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,50,80,500,120,1.4885839963044918,2198.3754551410675
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,16,4,500,120,9.857611245846062,2198.3877351284027
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,80,128,500,120,1.9775037050799895,2198.4001228809357
#pragma clang loop(j2) pack array(A) allocate(malloc), ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,64,20,500,120,4.074392762737926,2198.412607908249
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,128,40,20,0.0006221030444877,2387.035608530045
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,4,100,100,40,0.0092580521955817,2387.0634500980377
 ,#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,4,128,500,120,3.269584353157873,2387.0772149562836
 , , ,64,8,50,40,20,0.0002775867934424,2577.224314928055
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,8,20,100,40,0.0079246836312977,2577.2457745075226
 , , ,64,8,64,500,120,3.4416758671952192,2577.2605509757996
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,8,128,40,20,0.0010943202462713,2732.702044725418
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,20,256,100,40,0.0223257351377973,2732.719577550888
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,128,500,120,3.1360897029566295,2732.7339730262756
 , , ,100,20,256,40,20,0.0002713010882269,2911.779203891754
 , , ,96,4,128,100,40,0.0050291873087871,2911.7967195510864
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,4,50,500,120,2.004627416874208,2911.8114824295044
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,100,40,20,0.0002767924018337,3102.0450208187103
 , , ,128,4,20,100,40,0.0070623209216635,3102.064895391464
 , , ,100,16,256,500,120,1.9543732782008991,3102.0803503990173
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,2048,32,40,20,0.000275582793014,3362.7867777347565
 ,#pragma clang loop(m2) pack array(B) allocate(malloc), ,100,80,16,100,40,0.0134285922076502,3362.8058869838715
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,128,100,128,500,120,4.468323473698074,3362.8216490745544
 , , ,128,16,256,40,20,0.0002697151173282,3518.733320713043
#pragma clang loop(j2) pack array(A) allocate(malloc),#pragma clang loop(m2) pack array(B) allocate(malloc), ,128,8,256,100,40,0.0160458802770673,3518.7527368068695
 , , ,96,16,4,500,120,3.8042069037445407,3518.7706594467163
 , , ,96,4,100,40,20,0.0002716725951894,3746.4404077529903
 , , ,64,20,64,100,40,0.0057572682978486,3746.4602303504944
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,8,256,500,120,4.460006330820817,3746.476469516754
 , , ,4,4,128,40,20,0.0003088009948524,3943.100283384323
 , , ,4,4,100,100,40,0.0057034743691166,3943.120079517365
 , , ,8,4,80,500,120,2.041094094753229,3943.1367967128754
 , , ,80,50,4,40,20,0.0004482865134781,4348.448514699936
 , , ,20,20,256,100,40,0.0058424579227549,4348.468396186829
#pragma clang loop(j2) pack array(A) allocate(malloc), , ,4,16,4,500,120,5.131778917383925,4348.4873423576355
 , , ,80,100,256,40,20,0.0002699350445154,4566.829248666763
