input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
5000000,16,20, , ,4,32,sockets,disabled,1.66653,1299.0700438022614
5000000,8,200, , ,32,4,threads,none,2.34144,1320.7654299736023
5000000,48,80,#pragma clang loop unrolling full, ,8,4,sockets,none,1.78406,1340.7979769706726
5000000,192,160, ,#pragma omp parallel for,96,64,threads,compact,1.79087,1361.1257150173187
5000000,64,160, , ,96,96,threads,compact,1.7654800000000002,1381.1856367588043
5000000,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,sockets,none,1.6646299999999998,1400.6063137054443
5000000,4,80, , ,16,64,sockets,disabled,4.34815,1428.2532885074615
5000000,16,64,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,sockets,explicit,1.67969,1447.778353214264
5000000,4,128,#pragma clang loop unrolling full, ,8,8,threads,none,4.407615,1475.65416431427
5000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,sockets,compact,8.9168,1517.2570595741272
5000000,32,40, , ,4,32,cores,none,1.633305,1536.8056061267853
5000000,96,20, , ,16,96,threads,disabled,1.73454,1556.6579177379608
5000000,64,160,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,threads,disabled,1.786585,1576.9017567634583
5000000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,cores,explicit,9.125274999999998,1619.0056147575378
5000000,48,128, , ,16,4,sockets,scatter,1.775575,1639.02583694458
5000000,2,80, , ,2,96,cores,scatter,8.683015000000001,1679.6053574085236
5000000,8,160,#pragma clang loop unrolling full,#pragma omp parallel for,128,16,threads,disabled,2.343295,1701.1815600395203
5000000,64,20, ,#pragma omp parallel for,8,8,threads,compact,1.778915,1721.2181420326233
5000000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,threads,none,9.098605,1763.2337019443512
5000000,16,64, , ,8,2,cores,explicit,1.660025,1782.898503780365
5000000,2,200, ,#pragma omp parallel for,64,96,sockets,balanced,8.835560000000001,1824.2979719638824
5000000,64,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,sockets,compact,1.77233,1844.3821601867676
5000000,192,20,#pragma clang loop unrolling full, ,4,4,cores,balanced,1.79145,1864.5059781074524
5000000,128,80, , ,256,32,cores,scatter,1.770975,1884.4421429634094
5000000,4,80,#pragma clang loop unrolling full, ,128,128,cores,disabled,4.428015,1912.4133126735687
5000000,48,80,#pragma clang loop unrolling full, ,16,2,sockets,scatter,1.766335,1932.3982119560242
5000000,4,10, , ,128,128,sockets,balanced,4.52908,1960.6383004188538
5000000,192,64,#pragma clang loop unrolling full,#pragma omp parallel for,64,32,sockets,none,1.7939500000000002,1981.162359237671
5000000,32,100,#pragma clang loop unrolling full, ,16,96,cores,explicit,1.6335799999999998,2000.741310119629
5000000,48,10, , ,2,256,cores,scatter,1.77524,2020.754157781601
5000000,2,20, ,#pragma omp parallel for,2,256,sockets,compact,9.119405,2063.038150548935
5000000,32,40,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,cores,balanced,1.647705,2082.6503019332886
5000000,192,200,#pragma clang loop unrolling full, ,4,64,threads,none,1.79981,2102.9500036239624
5000000,48,10, ,#pragma omp parallel for,2,16,cores,balanced,1.75651,2123.046061038971
5000000,16,40,#pragma clang loop unrolling full, ,16,64,threads,compact,1.88536,2143.4542298316956
5000000,96,10,#pragma clang loop unrolling full, ,4,64,cores,scatter,1.7747600000000001,2163.5501713752747
5000000,128,20,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,sockets,disabled,1.7834,2183.9860742092133
5000000,4,64,#pragma clang loop unrolling full,#pragma omp parallel for,32,128,cores,compact,5.588419999999999,2215.482317209244
5000000,128,20, , ,256,2,cores,scatter,1.8102749999999999,2235.5701112747192
5000000,256,80,#pragma clang loop unrolling full,#pragma omp parallel for,128,64,threads,compact,1.7954949999999998,2255.8620665073395
5000000,256,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,8,threads,none,1.800795,2276.2140498161316
5000000,128,20, , ,96,8,threads,compact,1.7871000000000001,2296.2102711200714
5000000,4,10, , ,128,2,threads,compact,5.5853,2330.305321455002
5000000,8,128,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,threads,balanced,2.37397,2354.7254133224487
5000000,4,10, ,#pragma omp parallel for,2,2,threads,none,4.67537,2386.070110321045
