input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
100000,48,80,#pragma clang loop unrolling full, ,8,4,sockets,none,0.04025,929.1974306106567
100000,192,160, ,#pragma omp parallel for,96,64,threads,compact,0.069255,944.5132586956024
100000,64,160, , ,96,96,threads,compact,0.041905,959.5333986282349
100000,16,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,sockets,none,0.033225000000000005,974.1812818050385
100000,4,80, , ,16,64,sockets,disabled,0.08684,989.129415512085
100000,16,64,#pragma clang loop unrolling full,#pragma omp parallel for,32,256,sockets,explicit,0.033455,1003.8815500736237
100000,4,128,#pragma clang loop unrolling full, ,8,8,threads,none,0.08614,1019.1933872699738
100000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,sockets,compact,0.16734,1035.0048067569733
100000,32,40, , ,4,32,cores,none,0.032765,1049.7970616817474
100000,96,20, , ,16,96,threads,disabled,0.062605,1064.8093502521515
100000,64,160,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,threads,disabled,0.041765,1080.27343583107
100000,2,128,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,cores,explicit,0.17029,1095.6530411243439
100000,48,128, , ,16,4,sockets,scatter,0.033675,1110.7568418979645
100000,2,80, , ,2,96,cores,scatter,0.168225,1126.2768788337708
100000,8,160,#pragma clang loop unrolling full,#pragma omp parallel for,128,16,threads,disabled,0.046685000000000004,1141.0687534809113
100000,64,20, ,#pragma omp parallel for,8,8,threads,compact,0.03866,1155.8887853622437
100000,2,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,threads,none,0.16957,1171.4488606452942
100000,16,64, , ,8,2,cores,explicit,0.0335,1186.2893068790436
100000,2,200, ,#pragma omp parallel for,64,96,sockets,balanced,0.16544999999999999,1201.7447605133057
100000,64,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,sockets,compact,0.03862500000000001,1216.793066740036
100000,192,20,#pragma clang loop unrolling full, ,4,4,cores,balanced,0.05850999999999999,1231.7199923992157
100000,128,80, , ,256,32,cores,scatter,0.06714,1246.8528413772583
100000,4,80,#pragma clang loop unrolling full, ,128,128,cores,disabled,0.08653,1261.9413282871246
100000,48,80,#pragma clang loop unrolling full, ,16,2,sockets,scatter,0.038540000000000005,1276.7053711414337
100000,4,10, , ,128,128,sockets,balanced,0.088165,1291.973045349121
100000,192,64,#pragma clang loop unrolling full,#pragma omp parallel for,64,32,sockets,none,0.05667,1307.5813393592834
100000,32,100,#pragma clang loop unrolling full, ,16,96,cores,explicit,0.032835,1322.4808831214905
100000,48,10, , ,2,256,cores,scatter,0.03956,1337.2965109348297
100000,2,20, ,#pragma omp parallel for,2,256,sockets,compact,0.1696,1352.9211089611053
100000,32,40,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,cores,balanced,0.032850000000000004,1368.1175100803375
100000,192,200,#pragma clang loop unrolling full, ,4,64,threads,none,0.05942,1383.10919547081
100000,48,10, ,#pragma omp parallel for,2,16,cores,balanced,0.034575,1398.5091338157654
100000,16,40,#pragma clang loop unrolling full, ,16,64,threads,compact,0.03776,1413.296954870224
100000,96,10,#pragma clang loop unrolling full, ,4,64,cores,scatter,0.053114999999999996,1428.1847813129425
100000,128,20,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,sockets,disabled,0.05669,1444.2130217552185
