input,p0,p1,p2,p3,p4,p5,p6,p7,p8,objective,elapsed_sec
5000000,8,100, ,#pragma omp parallel for,32,64,10,scatter,threads,11.12986,9334.152777910233
5000000,5,2000,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,100,none,sockets,17.650779999999997,9398.555277824402
100000,8,200, , ,32,4,40,explicit,cores,0.22081,9424.281464576721
1000000,8,1000,#pragma clang loop unrolling full, ,8,16,64,explicit,cores,2.23315,9442.131714582443
5000000,8,200,#pragma clang loop unrolling full, ,8,4,80,explicit,cores,11.108325,9486.67074751854
100000,8,100,#pragma clang loop unrolling full, ,8,64,200,explicit,sockets,0.226495,9509.542897462845
1000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,32,160,disabled,sockets,2.22939,9527.630618810654
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,128,200,none,threads,11.13806,9572.534861803055
100000,8,100, , ,16,256,160,none,threads,0.23258,9597.668267011642
1000000,8,640, ,#pragma omp parallel for,96,128,80,none,sockets,2.219815,9615.71597123146
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,200,disabled,threads,11.289719999999999,9660.993118524551
100000,8,100,#pragma clang loop unrolling full, ,2,8,80,balanced,cores,0.22171,9686.275256633759
1000000,8,100,#pragma clang loop unrolling full, ,128,32,100,balanced,threads,2.27172,9704.22687125206
5000000,8,400,#pragma clang loop unrolling full, ,16,8,64,balanced,cores,11.358885,9749.37220287323
100000,8,100, , ,64,32,100,none,sockets,0.226595,9771.84449672699
1000000,8,100, , ,2,128,128,none,sockets,2.225165,9789.69190788269
5000000,8,100, , ,256,256,64,none,cores,11.132705000000001,9834.255897283554
100000,8,100, , ,8,16,128,explicit,sockets,0.22075,9857.712032556534
1000000,8,100, ,#pragma omp parallel for,2,16,64,balanced,sockets,2.288555,9875.955600500107
5000000,8,100, , ,256,4,200,balanced,cores,11.342414999999999,9921.179580926895
100000,8,100,#pragma clang loop unrolling full, ,2,4,100,explicit,threads,0.21769,9944.698221683502
1000000,8,1000,#pragma clang loop unrolling full, ,8,4,20,explicit,sockets,2.219265,9962.537503480911
5000000,8,100, , ,4,2,40,explicit,cores,11.21979,10007.342261075974
100000,8,200, ,#pragma omp parallel for,4,16,200,explicit,threads,0.21787,10030.717351913452
1000000,8,1600,#pragma clang loop unrolling full, ,32,4,40,disabled,threads,2.26081,10048.63056755066
5000000,8,1280,#pragma clang loop unrolling full, ,2,16,64,disabled,sockets,11.17651,10093.325654268265
100000,8,1600, ,#pragma omp parallel for,2,64,10,disabled,cores,0.23134500000000002,10117.347785949707
1000000,8,640, , ,256,64,100,explicit,sockets,2.234325,10135.221899747849
5000000,8,2000, ,#pragma omp parallel for,32,16,128,explicit,cores,11.112735,10180.00618314743
100000,8,100, ,#pragma omp parallel for,64,64,20,none,sockets,0.224315,10203.509714603424
1000000,8,100, , ,16,256,100,none,sockets,2.2203350000000004,10221.403365373611
5000000,8,200, ,#pragma omp parallel for,256,256,20,none,cores,11.127965,10266.241009950638
100000,8,100,#pragma clang loop unrolling full, ,2,64,128,explicit,cores,0.21967,10291.045338630676
1000000,8,100,#pragma clang loop unrolling full, ,64,128,128,none,sockets,2.2803899999999997,10309.113867282867
5000000,8,200, ,#pragma omp parallel for,8,8,40,disabled,cores,11.170670000000001,10354.110407352448
100000,7,100,#pragma clang loop unrolling full, ,2,8,200,explicit,cores,0.25183,10377.408071279526
1000000,8,1000,#pragma clang loop unrolling full, ,2,96,200,explicit,cores,2.232085,10395.296538114548
5000000,8,1600, ,#pragma omp parallel for,8,16,40,explicit,cores,11.093160000000001,10440.059871912003
100000,8,400, ,#pragma omp parallel for,2,16,64,disabled,sockets,0.22532,10463.790848016739
1000000,8,400,#pragma clang loop unrolling full, ,4,2,40,disabled,cores,2.26957,10481.792117595673
5000000,8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,8,64,64,disabled,cores,11.157309999999999,10526.813287734985
100000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,8,16,100,explicit,cores,0.21928999999999998,10550.424078702927
1000000,8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,128,explicit,sockets,2.2267099999999997,10568.587837457657
5000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,128,disabled,cores,11.390155,10614.144063711166
100000,8,200, ,#pragma omp parallel for,256,16,20,explicit,sockets,0.21726,10640.203090667725
1000000,8,400,#pragma clang loop unrolling full, ,64,256,40,explicit,sockets,2.245725,10658.11779499054
5000000,8,640,#pragma clang loop unrolling full,#pragma omp parallel for,96,64,20,explicit,sockets,11.045435,10702.751813411713
100000,8,100, ,#pragma omp parallel for,64,8,160,disabled,sockets,0.21913500000000002,10728.573004722595
1000000,8,1600, ,#pragma omp parallel for,64,2,10,explicit,sockets,2.228625,10746.700676679611
5000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,64,8,160,disabled,cores,11.492090000000001,10792.750477552414
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,8,40,none,sockets,0.21912,10815.788793325424
1000000,8,200,#pragma clang loop unrolling full, ,2,4,64,none,sockets,2.220275,10833.685593128204
5000000,8,200, , ,2,96,80,none,cores,11.131395000000001,10878.315077066422
100000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,200,disabled,sockets,0.22036,10902.807747125626
1000000,8,100,#pragma clang loop unrolling full, ,4,256,10,none,threads,2.220605,10920.663410663605
5000000,8,1280, ,#pragma omp parallel for,96,8,64,disabled,cores,11.163720000000001,10965.656127929688
100000,8,200, , ,32,128,100,explicit,sockets,0.22576,10988.078144788742
1000000,8,400,#pragma clang loop unrolling full, ,96,64,200,explicit,sockets,2.20144,11005.882858991623
5000000,8,200, ,#pragma omp parallel for,4,4,40,disabled,cores,11.16741,11050.830671310425
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,20,none,cores,0.21915,11076.553004980087
1000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,32,64,160,none,cores,2.2278149999999997,11094.644208192825
5000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,80,none,threads,11.08835,11139.417841434479
100000,8,400, , ,128,128,80,none,sockets,0.22862,11163.860569238663
1000000,8,640, ,#pragma omp parallel for,32,64,100,disabled,threads,2.2452699999999997,11181.978186130524
5000000,8,1280, ,#pragma omp parallel for,4,4,128,none,threads,11.07149,11226.635881185532
100000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,4,20,explicit,cores,0.21956,11252.20196890831
1000000,8,1600, , ,2,16,80,balanced,sockets,2.31513,11270.321629524231
5000000,8,1600, ,#pragma omp parallel for,2,128,64,disabled,threads,11.197645,11315.308017969131
100000,8,640,#pragma clang loop unrolling full,#pragma omp parallel for,32,2,10,scatter,cores,0.226615,11340.38306927681
1000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,10,none,cores,2.225715,11358.516546487808
5000000,8,1000, , ,96,256,128,disabled,cores,11.163985,11403.260491132736
100000,8,100, ,#pragma omp parallel for,256,256,64,balanced,cores,0.22719499999999998,11429.533577680588
1000000,8,100, , ,128,32,160,balanced,cores,2.33992,11447.745817184448
5000000,8,100,#pragma clang loop unrolling full, ,2,4,64,disabled,cores,11.159545000000001,11492.515801906586
100000,8,1280, , ,256,128,100,balanced,sockets,0.24147,11517.76959991455
1000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,10,scatter,cores,2.23827,11535.931864261627
5000000,8,1600,#pragma clang loop unrolling full, ,128,128,80,disabled,sockets,11.22935,11580.86194229126
100000,8,100, ,#pragma omp parallel for,96,16,128,explicit,threads,0.21756999999999999,11604.22414445877
1000000,8,1280, ,#pragma omp parallel for,256,256,80,explicit,cores,2.22653,11622.379913806915
5000000,8,100, ,#pragma omp parallel for,64,8,40,disabled,sockets,11.22031,11667.671266555786
100000,8,100, , ,16,64,160,disabled,cores,0.22583,11692.475394964218
1000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,64,8,100,none,sockets,2.38485,11711.107600927353
5000000,8,1000, ,#pragma omp parallel for,2,128,10,none,cores,11.12519,11755.975125312805
100000,8,1600, ,#pragma omp parallel for,2,256,64,none,cores,0.22871,11784.556738615036
1000000,8,2000, , ,16,256,20,none,cores,2.272005,11802.627667188644
5000000,8,1600, , ,2,256,100,none,threads,11.230905,11847.598986148834
100000,8,100, ,#pragma omp parallel for,128,128,200,disabled,cores,0.231195,11871.489184856415
1000000,8,640,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,128,none,threads,2.2175399999999996,11889.649705171585
5000000,8,1280,#pragma clang loop unrolling full, ,16,8,40,none,cores,11.16335,11934.362293481827
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,96,100,balanced,threads,0.231165,11958.49138712883
1000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,32,100,balanced,cores,2.327385,11976.890381097794
5000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,2,32,40,disabled,sockets,11.148485,12021.990847826004
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,16,40,none,sockets,0.223985,12047.520146369934
1000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,16,200,none,sockets,2.23997,12065.710883140564
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,8,64,160,none,threads,11.143125,12110.56207203865
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,16,64,explicit,cores,0.21811999999999998,12136.26784157753
1000000,8,2000, ,#pragma omp parallel for,256,8,200,explicit,sockets,2.425285,12154.936262845993
5000000,8,100,#pragma clang loop unrolling full, ,256,96,200,disabled,cores,11.359839999999998,12200.395443677902
100000,8,200, ,#pragma omp parallel for,2,256,20,explicit,threads,0.217865,12224.277334213257
1000000,8,2000,#pragma clang loop unrolling full, ,2,96,128,none,cores,2.3943849999999998,12242.730657100677
5000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,100,explicit,cores,11.166260000000001,12287.655034780502
100000,8,200, ,#pragma omp parallel for,96,128,10,none,cores,0.22028999999999999,12311.940545082092
1000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,32,16,10,none,cores,2.2021699999999997,12330.010493516922
5000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,64,none,cores,11.310375,12375.269496440887
100000,8,100, ,#pragma omp parallel for,16,2,20,none,cores,0.218025,12399.942034721375
1000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,128,none,cores,2.24579,12418.110780000687
5000000,8,1280,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,80,none,sockets,11.136755,12462.918626785278
100000,8,1600, , ,2,2,10,compact,sockets,0.34979,12486.005712985992
1000000,7,2000,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,200,explicit,sockets,2.543625,12505.10800409317
5000000,7,1000, ,#pragma omp parallel for,64,16,40,explicit,sockets,12.65626,12554.521825313568
100000,8,100, , ,4,16,200,explicit,cores,0.225725,12579.384911775589
1000000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,16,2,200,explicit,sockets,2.223605,12597.562845468521
5000000,8,100,#pragma clang loop unrolling full, ,8,128,160,disabled,cores,11.208120000000001,12642.390176534653
100000,8,100,#pragma clang loop unrolling full, ,256,8,160,explicit,cores,0.21989,12669.349066972733
1000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,40,none,sockets,2.2257550000000004,12687.470174312592
5000000,8,1000,#pragma clang loop unrolling full, ,32,2,80,explicit,sockets,11.205775,12732.40627670288
100000,8,800,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,80,explicit,cores,0.22441,12761.093607187271
1000000,7,100,#pragma clang loop unrolling full, ,64,32,10,explicit,cores,2.56898,12780.009772539139
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,80,disabled,threads,11.37519,12825.400356292725
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,128,40,none,threads,0.221065,12852.132237434387
1000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,100,none,cores,2.3531,12870.566829919815
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,16,128,20,none,sockets,11.230975,12915.695974826813
100000,8,100, , ,16,128,40,explicit,cores,0.22820000000000001,12940.019968748093
1000000,8,400, ,#pragma omp parallel for,64,16,160,explicit,cores,2.21652,12958.164485931396
5000000,8,400, , ,256,8,100,disabled,cores,11.324705,13003.365502119064
100000,8,200, , ,32,2,128,balanced,sockets,0.239005,13029.655670881271
1000000,8,200,#pragma clang loop unrolling full, ,96,8,100,balanced,sockets,2.30744,13047.76181268692
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,4,128,explicit,threads,11.130514999999999,13092.701454877853
100000,7,200,#pragma clang loop unrolling full, ,256,2,200,explicit,threads,0.271795,13117.680609703064
1000000,8,200,#pragma clang loop unrolling full, ,2,128,40,none,cores,2.347145,13135.913749694824
5000000,8,400, , ,16,16,10,compact,cores,16.0231,13195.195847272873
100000,8,100,#pragma clang loop unrolling full, ,2,96,40,explicit,sockets,0.23968499999999998,13227.776404380798
1000000,8,1280, ,#pragma omp parallel for,4,2,20,balanced,cores,2.349125,13246.269325971603
5000000,8,2000,#pragma clang loop unrolling full, ,2,32,128,none,cores,11.28686,13291.470968723297
100000,8,100, , ,96,8,10,explicit,threads,0.220315,13316.637570381165
1000000,8,100,#pragma clang loop unrolling full, ,8,32,20,explicit,cores,2.238295,13334.623608350754
5000000,8,100,#pragma clang loop unrolling full, ,2,128,100,disabled,cores,11.393145,13380.093197345734
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,2,4,200,explicit,cores,0.21925,13405.684963226318
1000000,8,100, , ,2,4,20,explicit,sockets,2.2283049999999998,13423.573615789413
5000000,8,100, ,#pragma omp parallel for,2,8,160,disabled,cores,11.14043,13468.466215133667
100000,8,100,#pragma clang loop unrolling full, ,16,256,64,explicit,cores,0.22033,13497.064775943756
1000000,8,2000, ,#pragma omp parallel for,16,8,160,explicit,cores,2.2380199999999997,13515.236508369446
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,16,80,disabled,cores,11.11066,13560.027833461761
100000,8,100, ,#pragma omp parallel for,2,128,200,none,sockets,0.219265,13585.10185599327
1000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,10,none,threads,2.2451299999999996,13603.364696025848
5000000,8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,2,96,64,none,cores,11.101970000000001,13648.157460212708
100000,8,100, , ,256,64,10,disabled,sockets,0.222375,13670.99695634842
1000000,8,200,#pragma clang loop unrolling full, ,256,8,100,explicit,cores,2.224345,13688.890905380249
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,10,disabled,cores,11.226870000000002,13733.967458486557
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,64,100,none,cores,0.220845,13758.704182863235
1000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,8,128,128,none,sockets,2.249935,13776.93356704712
5000000,8,640,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,100,none,cores,11.056955,13821.618061542511
100000,8,100, ,#pragma omp parallel for,2,2,40,explicit,cores,0.21686,13849.157117128372
1000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,96,100,explicit,cores,2.248645,13867.365829229355
5000000,8,100, ,#pragma omp parallel for,256,96,160,explicit,cores,11.40567,13913.053433179855
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,10,balanced,cores,0.22397,13937.604984045029
1000000,8,800,#pragma clang loop unrolling full, ,256,128,200,disabled,sockets,2.268935,13955.586438417435
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,16,8,10,balanced,threads,11.654665,14002.04764842987
100000,8,100, ,#pragma omp parallel for,64,4,200,none,sockets,0.217635,14028.187511205673
1000000,8,400, , ,2,96,20,disabled,sockets,2.229505,14046.068706512451
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,64,128,200,disabled,cores,11.290109999999999,14091.2577085495
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,8,64,balanced,cores,0.222495,14118.167129516602
1000000,8,200,#pragma clang loop unrolling full, ,16,64,80,disabled,sockets,2.2405299999999997,14136.057039260864
5000000,8,1600,#pragma clang loop unrolling full, ,128,2,64,disabled,threads,11.191065,14180.84940981865
100000,8,640, , ,16,16,200,explicit,cores,0.232985,14207.714304685593
1000000,8,400,#pragma clang loop unrolling full, ,64,96,40,balanced,sockets,2.29473,14225.781242609024
5000000,8,1280, , ,32,16,100,explicit,cores,11.15427,14270.395631313324
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,256,80,none,sockets,0.21825,14296.862288236618
1000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,4,8,20,none,sockets,2.25595,14315.118852376938
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,64,96,20,none,cores,11.122105000000001,14359.983043670654
100000,8,200, ,#pragma omp parallel for,32,128,200,scatter,cores,0.22541,14383.96493434906
1000000,8,640,#pragma clang loop unrolling full,#pragma omp parallel for,2,128,40,disabled,sockets,2.271305,14402.26253247261
5000000,8,400, ,#pragma omp parallel for,256,96,100,explicit,cores,11.17709,14447.191256284714
100000,7,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,128,none,sockets,0.247085,14474.93969964981
1000000,7,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,96,160,none,threads,2.539675,14494.011402606964
5000000,8,100,#pragma clang loop unrolling full, ,16,32,200,none,cores,11.127505,14538.64733839035
100000,8,100, , ,256,4,64,explicit,cores,0.223115,14567.250581264496
1000000,8,2000,#pragma clang loop unrolling full, ,2,96,160,explicit,sockets,2.300565,14585.409111499786
5000000,8,100, ,#pragma omp parallel for,64,8,100,disabled,threads,11.242345,14630.580137252808
100000,8,100, ,#pragma omp parallel for,96,128,80,disabled,sockets,0.217545,14658.171974182129
1000000,8,1280, ,#pragma omp parallel for,64,2,20,explicit,sockets,2.255325,14676.383284330368
5000000,8,640, ,#pragma omp parallel for,128,128,10,disabled,cores,11.170024999999999,14721.29019188881
100000,8,100,#pragma clang loop unrolling full, ,96,32,160,disabled,sockets,0.21944,14745.60438156128
1000000,8,640, ,#pragma omp parallel for,64,64,10,disabled,cores,2.243405,14763.79813504219
5000000,8,1600, , ,32,32,80,balanced,threads,11.35593,14809.067144155502
100000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,96,10,none,threads,0.226365,14839.68474316597
1000000,8,1000, , ,2,256,20,disabled,sockets,2.2487,14857.651085138321
5000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,2,256,200,none,cores,11.32216,14902.934851169586
100000,8,100,#pragma clang loop unrolling full, ,8,2,80,explicit,sockets,0.22283999999999998,14927.328014850616
1000000,8,640, , ,4,8,100,explicit,sockets,2.22872,14945.299963712692
5000000,8,400, ,#pragma omp parallel for,2,8,40,explicit,cores,11.13664,14990.219428777695
100000,8,100, , ,96,16,10,none,sockets,0.220565,15014.988053560257
1000000,8,200,#pragma clang loop unrolling full, ,256,8,128,explicit,sockets,2.2512600000000003,15032.948246479034
5000000,8,100,#pragma clang loop unrolling full, ,32,32,64,disabled,cores,11.173739999999999,15077.72150850296
100000,8,100,#pragma clang loop unrolling full, ,2,96,100,disabled,threads,0.2181,15102.72982764244
1000000,8,100, ,#pragma omp parallel for,2,16,10,disabled,sockets,2.21733,15120.880393981934
5000000,8,400,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,200,disabled,cores,11.233495,15165.974083662033
100000,8,100,#pragma clang loop unrolling full, ,128,96,10,none,sockets,0.221365,15194.745126008987
1000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,96,4,80,none,cores,2.21793,15212.93369269371
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,32,40,scatter,sockets,11.179780000000001,15258.009047746658
100000,8,1600, ,#pragma omp parallel for,256,64,10,disabled,sockets,0.229575,15282.487521886826
1000000,8,100,#pragma clang loop unrolling full, ,4,4,160,explicit,cores,2.2291600000000003,15300.420943021774
5000000,8,400, ,#pragma omp parallel for,96,96,10,explicit,threads,11.19689,15345.413695573807
100000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,32,20,explicit,sockets,0.21867,15369.391607046127
1000000,8,200, , ,256,2,160,scatter,threads,2.23087,15387.270879268646
5000000,8,200, , ,128,4,160,balanced,threads,11.463025,15432.885933160782
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,8,64,disabled,sockets,0.224785,15459.638168811798
1000000,8,200, ,#pragma omp parallel for,2,8,10,none,cores,2.18832,15477.771625757217
5000000,8,200, ,#pragma omp parallel for,16,8,10,disabled,threads,11.256440000000001,15522.958155870438
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,32,40,explicit,sockets,0.220685,15547.1904296875
1000000,8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,4,128,64,explicit,sockets,2.22668,15565.405499458313
5000000,8,200, , ,2,32,80,balanced,cores,11.35465,15610.669620037079
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,10,none,cores,0.223015,15638.269429922104
1000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,16,4,64,none,cores,2.2866850000000003,15656.568457365036
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,128,2,40,none,threads,11.147335,15701.529828310013
100000,8,100, ,#pragma omp parallel for,128,256,80,none,sockets,0.222005,15727.318599700928
1000000,8,100,#pragma clang loop unrolling full, ,2,2,80,explicit,sockets,2.20493,15745.204405784607
5000000,8,100, ,#pragma omp parallel for,256,64,20,none,cores,11.032865000000001,15789.804047584534
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,64,balanced,threads,0.226205,15817.114996671677
1000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,64,64,none,sockets,2.213755,15836.068142414093
5000000,8,1000, ,#pragma omp parallel for,128,2,64,none,cores,11.05518,15880.742597103119
100000,8,100,#pragma clang loop unrolling full, ,2,96,64,explicit,cores,0.21778,15905.904180288315
1000000,8,100,#pragma clang loop unrolling full, ,2,8,40,explicit,sockets,2.214765,15923.776720046997
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,16,128,10,disabled,cores,11.03181,15968.352645874023
100000,7,400, , ,96,2,160,compact,cores,0.32499500000000003,16000.704355239868
1000000,8,1280, ,#pragma omp parallel for,256,2,10,explicit,cores,2.240705,16018.907074213028
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,96,10,compact,threads,15.181775,16075.979321956635
100000,8,100, ,#pragma omp parallel for,16,96,128,none,sockets,0.218545,16103.073809862137
1000000,8,100,#pragma clang loop unrolling full, ,8,32,20,none,sockets,2.24127,16121.088793039322
5000000,8,100, ,#pragma omp parallel for,4,256,10,none,cores,11.06342,16165.906324148178
100000,8,200, ,#pragma omp parallel for,256,256,64,explicit,threads,0.218995,16190.876389741898
1000000,8,100, , ,32,16,160,explicit,sockets,2.226975,16208.826052188873
5000000,8,100, ,#pragma omp parallel for,128,16,20,disabled,threads,11.146889999999999,16253.824080944061
100000,8,640, ,#pragma omp parallel for,4,96,100,explicit,cores,0.224945,16282.617007255554
1000000,7,100,#pragma clang loop unrolling full,#pragma omp parallel for,256,8,200,scatter,cores,2.56571,16301.864741325378
5000000,8,1600,#pragma clang loop unrolling full,#pragma omp parallel for,2,96,20,explicit,cores,11.173815000000001,16346.857917308807
100000,8,200, ,#pragma omp parallel for,64,16,64,none,sockets,0.221655,16377.659010648727
1000000,8,200,#pragma clang loop unrolling full, ,2,64,10,disabled,sockets,2.253635,16395.6112780571
5000000,8,1280,#pragma clang loop unrolling full,#pragma omp parallel for,96,32,20,none,cores,11.152655,16440.64046382904
100000,8,100, ,#pragma omp parallel for,32,64,100,explicit,threads,0.21736,16472.630431175232
1000000,8,100, ,#pragma omp parallel for,64,2,200,balanced,threads,2.3809050000000003,16491.280524015427
5000000,8,200,#pragma clang loop unrolling full, ,16,32,10,none,cores,11.108645,16535.86239218712
100000,8,200, ,#pragma omp parallel for,16,16,160,explicit,sockets,0.224075,16564.785948753357
1000000,8,1000,#pragma clang loop unrolling full,#pragma omp parallel for,256,2,64,disabled,sockets,2.23721,16583.03491282463
5000000,8,1280,#pragma clang loop unrolling full,#pragma omp parallel for,256,2,160,disabled,sockets,11.143205,16627.988999843597
100000,7,100, ,#pragma omp parallel for,32,4,80,disabled,sockets,0.25690999999999997,16654.023186922073
1000000,6,200, , ,2,96,100,scatter,threads,2.98632,16674.296087026596
5000000,8,2000, , ,16,256,10,explicit,cores,11.225539999999999,16719.25496172905
100000,8,100, ,#pragma omp parallel for,32,16,10,disabled,sockets,0.215065,16746.194705486298
1000000,8,400, ,#pragma omp parallel for,96,128,200,none,sockets,2.2139249999999997,16764.32560825348
5000000,8,100, ,#pragma omp parallel for,64,128,40,disabled,cores,11.142915,16809.347723960876
100000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,2,2,128,balanced,threads,0.233205,16842.23845052719
1000000,8,100, , ,4,2,100,balanced,cores,2.29189,16860.293618440628
5000000,8,2000, , ,2,2,80,none,threads,11.120049999999999,16904.982114076614
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,8,2,100,disabled,sockets,0.21909499999999998,16941.490224123
1000000,8,100, , ,16,2,10,explicit,cores,2.23363,16959.522914648056
5000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,96,96,128,balanced,cores,11.737575,17006.23690843582
100000,8,100,#pragma clang loop unrolling full, ,64,2,20,balanced,threads,0.22888,17034.409785747528
1000000,8,640, ,#pragma omp parallel for,2,2,128,none,sockets,2.225365,17052.66135954857
5000000,8,2000,#pragma clang loop unrolling full, ,4,128,100,none,cores,11.16384,17097.42876601219
100000,8,100, ,#pragma omp parallel for,32,32,100,none,threads,0.21764,17128.163255929947
1000000,8,200,#pragma clang loop unrolling full, ,64,128,200,none,cores,2.233815,17146.212840795517
5000000,8,2000,#pragma clang loop unrolling full,#pragma omp parallel for,64,4,200,none,threads,11.08592,17191.120450735092
100000,8,100, ,#pragma omp parallel for,16,96,20,disabled,threads,0.219445,17216.630496025085
1000000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,128,256,100,none,sockets,2.210105,17234.818249702454
5000000,8,400, ,#pragma omp parallel for,2,128,10,none,threads,11.069875,17279.62802553177
100000,8,200, , ,2,16,20,explicit,sockets,0.222905,17306.971032619476
1000000,8,1280, ,#pragma omp parallel for,8,8,200,none,sockets,2.216175,17325.266973495483
5000000,8,800, ,#pragma omp parallel for,64,256,20,none,cores,11.22295,17370.373155117035
100000,8,200, , ,16,32,10,explicit,cores,0.22258499999999998,17401.77213549614
1000000,8,100, ,#pragma omp parallel for,32,96,160,balanced,threads,2.26751,17420.05435681343
5000000,8,100, ,#pragma omp parallel for,2,16,10,none,cores,11.164909999999999,17465.151250600815
100000,8,100,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,100,balanced,threads,0.222365,17491.248183488846
1000000,8,200, , ,256,2,10,disabled,cores,2.22814,17509.319098472595
5000000,8,2000,#pragma clang loop unrolling full, ,128,2,80,none,threads,11.150955,17554.07059073448
100000,8,100, ,#pragma omp parallel for,4,4,10,none,cores,0.217615,17585.160835504532
1000000,8,100, ,#pragma omp parallel for,8,16,10,none,sockets,2.2197050000000003,17603.363325357437
5000000,8,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,64,64,explicit,sockets,11.113515,17648.265679597855
