p1,p2,p3,p4,p5,t0,objective,elapsed_sec
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,2048,8,400,0.0469220574853139,321.3662784099579
 , ,4,50,8,2000,7.564642768768185,321.37919068336487
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,128,4,120,0.0011244831843046,362.9635305404663
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,400,0.0469127287071312,362.9790689945221
 , ,128,4,32,2000,7.497070728154913,362.9922811985016
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,2048,8,120,0.0011257720536481,439.21269273757935
#pragma clang loop(i1) pack array(A) allocate(malloc), ,96,2048,4,400,0.047103127246072,439.23063826560974
 , ,64,2048,256,2000,7.068613383665317,439.2449309825897
#pragma clang loop(i1) pack array(A) allocate(malloc), ,80,128,4,120,0.0011244355574252,513.1835618019104
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,8,4,400,0.0553859922983599,513.1998333930969
 , ,128,2048,16,2000,6.729250930977506,513.215423822403
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,8,120,0.0011258212407387,552.334419965744
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,400,0.0470536653766598,552.3513062000275
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,2048,4,2000,6.336063305054517,552.3665163516998
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,2048,4,120,0.0011079421515011,592.1912767887115
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,400,0.0467823572858126,592.2101228237152
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,4,2000,7.550089841435909,592.2247955799103
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,2048,4,120,0.0011079220436166,634.1263287067413
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,4,400,0.0468097900779894,634.1447193622589
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,4,20,2000,7.260456609927992,634.1598813533783
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,120,0.0011257971959131,682.6164593696594
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,400,0.046901659983881,682.6344301700592
#pragma clang loop(i1) pack array(A) allocate(malloc), ,16,128,4,2000,6.997260633487502,682.651670217514
#pragma clang loop(i1) pack array(A) allocate(malloc), ,96,2048,4,120,0.0011079193155933,717.568140745163
#pragma clang loop(i1) pack array(A) allocate(malloc), ,4,100,4,400,0.0567622674413292,717.588062286377
 , ,64,8,4,2000,8.140971125778558,717.6041202545166
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,120,0.0011079433808941,839.2210788726807
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,2048,4,400,0.0469459497665905,839.239955663681
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,256,2000,7.434367083625579,839.2565627098083
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,2048,4,120,0.0011079393465521,889.125607252121
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,4,400,0.0470251314283314,889.1472308635712
#pragma clang loop(i1) pack array(A) allocate(malloc), ,64,2048,80,2000,7.084409594595678,889.1645548343658
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,4,120,0.0011079429839173,961.374370098114
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,2048,4,400,0.0469188521227143,961.3960523605348
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,100,256,2000,7.481378896018309,961.4155974388124
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,120,0.0011079632268754,1084.580088376999
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,2048,8,400,0.0471276338798336,1084.6028325557709
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,50,128,2000,7.6389081864191954,1084.6209349632263
#pragma clang loop(i1) pack array(A) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,4,120,0.0011079425741197,1133.3421504497528
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,100,4,400,0.0569829222670694,1133.36532497406
#pragma clang loop(i1) pack array(A) allocate(malloc), ,128,2048,4,2000,6.391701253674823,1133.3831310272217
