p1,p2,p3,p4,p5,t0,objective,elapsed_sec
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,4,500,0.0914691255699937,1550.698734998703
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,4,2800,17.491166846928508,1550.71253323555
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,256,180,0.0044778464159016,1637.551607131958
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,4,256,500,0.0914687451377488,1637.566247701645
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,20,2800,7.0413513655759274,1637.5803616046906
 , ,128,2048,4,180,0.0044778707243379,1715.7079248428345
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,16,500,0.0914690567878397,1715.722985982895
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,4,100,2800,15.564197044034024,1715.7391428947449
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,100,180,0.0044778511614224,1791.9131410121918
 , ,50,4,256,500,0.0914687837779594,1791.928732395172
#pragma clang loop(j2) pack array(path) allocate(malloc), ,4,16,80,2800,15.546035160205165,1791.9436457157135
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,4,180,0.0044778709469198,1869.236976146698
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,80,500,0.0914688788263136,1869.2530074119568
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,256,2800,17.71141044890397,1869.2682826519012
#pragma clang loop(j2) pack array(path) allocate(malloc), ,128,4,100,180,0.0044778513513735,1945.5494225025177
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,4,500,0.0914690925776499,1945.5657048225405
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,4,2800,17.729300792171173,1945.5811738967896
 , ,128,16,256,180,0.0044778463562619,2021.8938093185425
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,2048,4,500,0.0914691262446069,2021.911102771759
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,64,2800,17.464533821375014,2021.9301059246063
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,128,180,0.0044778486366536,2098.4704208374023
 , ,4,32,4,500,0.0914691417992642,2098.487521648407
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,4,8,2800,17.653012297525834,2098.503877401352
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,256,180,0.0044778461580059,2180.754412174225
 , ,8,80,256,500,0.0914688042511711,2180.772032499314
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,16,2800,0.0,2180.7888581752777
#pragma clang loop(j2) pack array(path) allocate(malloc), ,8,2048,4,180,0.0044778707518276,2257.7832922935486
 , ,80,4,50,500,0.0914689594046571,2257.801032781601
#pragma clang loop(j2) pack array(path) allocate(malloc), ,80,2048,256,2800,17.47661385461812,2257.818048715591
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,2048,8,180,0.0044778682812616,2336.7927672863007
 ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,2048,8,500,0.0914690908519947,2336.810893297195
 , ,4,2048,80,2800,17.383657234448116,2336.8282186985016
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,4,180,0.0044778707556396,2416.730812072754
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,100,4,500,0.0920016913970473,2416.7544198036194
#pragma clang loop(j2) pack array(path) allocate(malloc),"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,16,2800,16.723949445235917,2416.7737441062927
