input,p0,p1,p2,p3,p4,p5,p6,p7,objective,elapsed_sec
5000000,16,40, , ,128,8,sockets,explicit,1.74294,10429.73778796196
5000000,16,128, , ,16,128,sockets,explicit,1.658915,10735.153972625732
5000000,192,80, , ,128,256,sockets,compact,1.681505,10969.597622871399
5000000,128,200, , ,4,32,threads,compact,1.66702,11442.178245782852
5000000,16,128, , ,32,32,sockets,explicit,1.6573250000000002,11773.313652992249
5000000,128,200, ,#pragma omp parallel for,16,256,threads,compact,1.6830349999999998,12021.594074487686
5000000,16,200, , ,8,96,cores,explicit,1.728745,12259.729789495468
5000000,128,100, ,#pragma omp parallel for,256,256,sockets,compact,1.687665,12498.447647809982
5000000,128,20,#pragma clang loop unrolling full,#pragma omp parallel for,256,2,cores,compact,1.67276,12802.186024665833
5000000,48,20,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,cores,none,1.661365,12985.86221575737
5000000,48,80, ,#pragma omp parallel for,8,64,sockets,explicit,1.656525,13211.79845380783
5000000,128,160,#pragma clang loop unrolling full,#pragma omp parallel for,2,64,threads,compact,1.67467,13588.430070877075
5000000,128,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,96,cores,scatter,1.67835,13825.35838007927
5000000,48,80, ,#pragma omp parallel for,8,128,sockets,explicit,1.72662,14218.777900218964
5000000,256,10,#pragma clang loop unrolling full,#pragma omp parallel for,8,4,cores,compact,1.69436,14504.529895544052
5000000,128,160, ,#pragma omp parallel for,96,256,threads,compact,1.6765050000000001,14856.334032058716
5000000,128,160,#pragma clang loop unrolling full,#pragma omp parallel for,64,64,cores,compact,1.68185,15299.953719854355
5000000,48,80, ,#pragma omp parallel for,96,2,sockets,explicit,1.660325,15738.001831054688
5000000,48,100, ,#pragma omp parallel for,8,256,sockets,explicit,1.6593399999999998,16341.845863819122
5000000,48,20,#pragma clang loop unrolling full,#pragma omp parallel for,96,2,sockets,explicit,1.6551200000000001,16788.989814281464
5000000,128,200,#pragma clang loop unrolling full,#pragma omp parallel for,4,256,sockets,scatter,1.7513100000000001,17109.25864481926
5000000,16,160,#pragma clang loop unrolling full, ,8,256,sockets,explicit,1.658665,17531.878076553345
5000000,16,100, , ,128,16,sockets,explicit,1.658145,18128.122017145157
5000000,48,160, ,#pragma omp parallel for,96,2,sockets,explicit,1.6553,18503.61416745186
5000000,48,200, ,#pragma omp parallel for,256,128,sockets,explicit,1.66106,19148.438455104828
5000000,256,20, , ,64,16,cores,scatter,1.693265,19512.09795165062
5000000,192,160, , ,8,16,cores,compact,1.692135,20179.37398290634
5000000,16,40, , ,256,16,sockets,explicit,1.665935,20776.853048324585
5000000,16,200, , ,8,2,sockets,explicit,1.659615,21271.765775680542
5000000,16,100, , ,2,4,sockets,explicit,1.657085,21668.290100812912
5000000,16,200,#pragma clang loop unrolling full, ,32,256,sockets,explicit,1.659145,22358.578006505966
5000000,64,10, ,#pragma omp parallel for,8,2,cores,compact,1.659765,22673.985845565796
5000000,16,128,#pragma clang loop unrolling full, ,8,32,sockets,explicit,1.65877,23193.065989255905
5000000,256,128, , ,32,4,cores,compact,1.69632,23576.1699655056
5000000,16,20, , ,2,4,sockets,explicit,1.657335,24010.518036842346
5000000,192,20, , ,96,64,cores,compact,1.6789450000000001,24627.68608021736
5000000,192,100, , ,32,2,cores,compact,1.6850649999999998,25156.529161453247
5000000,64,128, ,#pragma omp parallel for,2,4,cores,compact,1.65613,25563.933257818222
5000000,64,40,#pragma clang loop unrolling full,#pragma omp parallel for,4,2,cores,compact,1.6726450000000002,25873.102339029312
5000000,256,10, , ,32,32,cores,compact,1.776905,26248.27373433113
5000000,16,80,#pragma clang loop unrolling full, ,2,96,sockets,explicit,1.65873,26820.537089586258
5000000,48,10,#pragma clang loop unrolling full,#pragma omp parallel for,4,4,sockets,explicit,1.65782,27233.873769283295
5000000,48,10,#pragma clang loop unrolling full,#pragma omp parallel for,256,256,sockets,explicit,1.66882,27306.16944050789
5000000,192,200, , ,32,32,cores,compact,1.680175,27783.294100284576
5000000,128,40, ,#pragma omp parallel for,64,16,cores,explicit,1.676255,28228.66890978813
5000000,128,10, ,#pragma omp parallel for,8,32,cores,disabled,1.67492,28783.09391593933
5000000,128,64, ,#pragma omp parallel for,64,96,cores,explicit,1.67532,29319.70011782646
5000000,48,64, ,#pragma omp parallel for,128,8,sockets,explicit,1.73027,30132.833799123764
5000000,128,80, ,#pragma omp parallel for,64,32,cores,compact,1.670325,30759.66606283188
5000000,48,40, ,#pragma omp parallel for,2,128,sockets,disabled,1.655125,31251.329881429672
5000000,128,40, ,#pragma omp parallel for,4,16,cores,explicit,1.6790699999999998,31750.65414571762
5000000,128,40, , ,256,96,cores,explicit,1.68255,32295.373863458633
5000000,128,80, ,#pragma omp parallel for,256,4,cores,compact,1.680815,32746.618030309677
5000000,48,10,#pragma clang loop unrolling full,#pragma omp parallel for,32,4,sockets,explicit,1.65598,33498.02500963211
5000000,128,128, ,#pragma omp parallel for,96,2,cores,explicit,1.680575,34083.68965649605
5000000,48,160, ,#pragma omp parallel for,16,2,sockets,explicit,1.65801,34745.40195298195
5000000,128,10, ,#pragma omp parallel for,4,256,cores,compact,1.6838700000000002,35628.75759148598
5000000,48,20, ,#pragma omp parallel for,32,8,sockets,explicit,1.6566299999999998,36564.753402233124
5000000,16,200, , ,256,256,sockets,explicit,1.65614,37510.373096227646
5000000,128,40, , ,4,4,cores,explicit,1.68241,37858.76551818848
5000000,48,10, ,#pragma omp parallel for,256,64,sockets,explicit,1.65903,38816.3413438797
5000000,48,160, ,#pragma omp parallel for,16,4,sockets,disabled,1.6577199999999999,39433.993646383286
5000000,48,10, ,#pragma omp parallel for,128,64,sockets,disabled,1.6552,39856.46952676773
5000000,48,80,#pragma clang loop unrolling full,#pragma omp parallel for,128,4,sockets,explicit,1.658195,40699.65329527855
5000000,48,200,#pragma clang loop unrolling full,#pragma omp parallel for,256,16,sockets,disabled,1.656255,41623.55370211601
5000000,48,64, ,#pragma omp parallel for,8,8,sockets,explicit,1.653585,42608.13352870941
5000000,48,128, , ,8,2,sockets,explicit,1.65039,43083.525498628616
5000000,48,200, ,#pragma omp parallel for,16,128,sockets,explicit,1.65971,43968.4212872982
5000000,48,64, ,#pragma omp parallel for,2,8,sockets,disabled,1.655755,44764.317331552505
5000000,32,10,#pragma clang loop unrolling full,#pragma omp parallel for,8,256,sockets,balanced,1.64657,45453.45518660545
5000000,32,200, ,#pragma omp parallel for,8,4,sockets,balanced,1.6451,46064.26149511337
5000000,32,128, , ,256,4,sockets,none,1.6978550000000001,46510.64133358002
5000000,32,64, , ,64,2,sockets,disabled,1.6322299999999998,47230.84148645401
5000000,48,128,#pragma clang loop unrolling full, ,96,2,sockets,none,1.6535950000000001,48046.46571946144
5000000,128,200, ,#pragma omp parallel for,8,8,cores,compact,1.6806,48612.62962222099
5000000,32,128,#pragma clang loop unrolling full, ,64,256,cores,balanced,1.627985,49116.625
5000000,32,128,#pragma clang loop unrolling full,#pragma omp parallel for,8,128,sockets,balanced,1.64411,49496.2736518383
5000000,32,40,#pragma clang loop unrolling full, ,256,16,sockets,none,1.6278299999999999,50233.28610610962
